"","Ab_5_Eye","Ab_6_Eye","Mz_1_Eye","Mz_2_Eye","Nb_4_Eye","Nb_5_Eye","On_1_Eye","On_2_Eye","On_3_Eye","Pn_2_Eye","Pn_3_Eye","Pn_4_Eye"
"steap2",0,0,1,5,0,0,0,0,0,7,14,10
"steap4",2,38,2,7,0,0,0,2,13,7,1,7
"stim1a",0,0,11,8,0,0,6,1,24,5,2,1
"stk10",1,36,12,0,0,0,3,9,61,5,38,25
"stk11",0,0,1,7,0,0,147,5,25,5,0,3
"stk16",0,0,7,4,0,0,2,2,14,2,5,1
"stk17al",4,36,12,2,0,0,1,0,8,4,2,12
"stk17b",2,12,1,1,0,0,0,2,18,0,0,2
"stk19",6,25,39,28,0,0,4,1,16,0,0,2
"stk24b",1,6,5,13,0,0,13,5,73,4,3,3
"stk25b",268,279,7,3,0,0,8,1,50,4,3,1
"stk3",2,37,3,5,0,0,1,0,17,1,0,2
"stk35",0,0,0,1,0,0,6,0,4,10,1,1
"stk38a",0,0,106,122,26,48,0,0,23,84,114,127
"stk38l",10,22,15,13,0,0,4,1,15,7,3,13
"stk40",0,0,3,2,0,0,0,0,12,0,4,7
"stmn1a",1,37,8,111,41,80,64,0,34,13,5,20
"stom",1268,1285,2011,468,0,0,0,0,0,0,0,0
"stoml2",2,33,2,1,0,0,5,2,3,6,3,8
"stoml3b",2,7,6,2,0,0,0,0,16,0,0,5
"stox1",0,0,6,1,0,0,0,2,16,1,1,3
"stox2a",2,3,10,5,0,0,0,1,24,0,0,2
"stpg1",151,193,68,96,36,61,0,0,0,84,72,64
"stra6",5,20,20,0,0,0,0,33,169,2,3,5
"strada",0,0,242,292,0,0,0,0,4,0,0,0
"strap",22,69,20,21,0,0,0,2,52,3,2,4
"strip2",0,0,0,0,0,0,6,3,3,5,2,2
"strn3",1,10,1,2,0,0,6,6,47,15,9,16
"strn4",0,0,4,14,0,0,4,5,27,9,5,1
"stt3a",0,0,33,6,8,24,12,10,165,5,5,25
"stt3b",6,42,10,7,0,0,10,18,88,13,4,11
"stub1",1,29,2,3,0,0,2,3,39,2,1,0
"stum",0,0,217,629,0,0,416,259,182,0,0,0
"stx10",0,0,7,3,0,0,5,8,67,1,1,7
"stx12",3,16,19,7,20,27,7,5,58,5,11,3
"stx16",2,5,2,0,0,0,0,3,17,2,0,2
"stx17",1,42,1891,1793,0,0,3,0,10,1885,1238,1408
"stx18",4,46,189,1108,564,579,5,0,19,771,712,668
"stx1b",4,38,1,11,0,0,4,0,5,10,7,4
"stx3a",1,9,11,3,0,0,4,0,1,3,5,3
"stx4",2,40,2,5,0,0,1,0,47,5,0,7
"stx5a",3176,3210,12154,65162,0,0,9,0,31,19114,9850,7572
"stxbp1a",2,40,105,1226,0,0,15,0,10,9,5,4
"stxbp1b",0,0,5,60,33,42,74,1,13,17,7,4
"stxbp2",0,0,1,0,0,0,0,5,21,0,3,1
"stxbp3",2,39,8,3,0,0,3,5,139,4,6,9
"stxbp5b",6,25,18,6,0,0,0,3,11,0,2,0
"stxbp5l",4,10,1,3,0,0,19,0,1,16,3,9
"stxbp6l",1,17,0,0,0,0,13,0,18,0,0,0
"styk1b",9,32,385,517,0,0,0,0,0,9,5,3
"styx",204,228,223,312,0,0,7,4,19,374,326,270
"sucla2",0,0,1,6,0,0,4,0,15,11,0,1
"suclg1",2,36,14,1,0,0,14,4,44,0,1,1
"sugct",7,12,3,1,0,0,8,16,11,7,4,9
"sugt1",0,0,10,1,0,0,5,2,123,5,8,10
"sulf1",0,0,390,557,0,0,3,5,30,4,0,1
"sult1st6",1862,1883,6,1,36,40,3,2,65,6,0,4
"sult2st2",1,17,0,0,0,0,0,0,8,0,0,0
"sult3st1",1,35,2498,1010,0,0,88,197,283,0,0,1
"sult4a1",1,37,0,4,0,0,24,0,0,0,0,0
"sumf1",0,0,0,0,0,0,321,20,55,3,2,1
"sumf2",1,19,4,0,0,0,0,1,12,1,0,1
"sumo1",12,27,25,107,25,55,8,0,9,5,11,6
"sumo2b",74,105,1,0,31,54,7,3,132,1,2,2
"sun1",4,12,13,46,0,0,73,5,58,70,13,30
"supt16h",0,0,1,2,0,0,8,2,88,7,2,7
"supt20",221,252,189,266,103,111,6,4,25,215,138,248
"supt4h1",0,0,7,0,0,0,6,2,47,2,6,6
"supt5h",16,19,94,29,0,0,7,12,106,22,7,7
"supt6h",1,9,9,13,0,0,19,18,96,21,14,8
"supt7l",0,0,164,235,0,0,476,234,262,1,0,0
"supv3l1",0,0,1,3,0,0,0,0,5,0,7,1
"surf1",26487,26534,260311,46703,10149,10163,4,0,13,73101,117747,153782
"surf2",0,0,7,4,1,30,0,0,19,2,0,1
"surf6",1,49,195,307,0,0,10,8,52,1,2,18
"susd1",1,43,1,0,0,0,1,0,57,2,2,2
"susd6",3,48,7,12,0,0,8,2,26,16,7,8
"suv39h1a",0,0,0,11,28,53,0,0,0,0,0,0
"suz12a",2,25,12,4,0,0,3,1,41,5,2,0
"suz12b",0,0,1,5,0,0,2,1,9,0,2,2
"sv2",1,10,0,3,0,0,341,85,81,1,0,0
"sv2a",7,39,5,15,8,14,1,0,0,1,3,1
"sv2ba",1,12,7,28,0,0,49,4,17,32,15,10
"sv2ca",2,39,15,48,22,23,5,1,2,3,3,3
"svild",1,44,10,2,0,0,2,3,42,0,0,1
"svopa",213,252,24,17,0,0,5,0,1,11,6,26
"syap1",0,0,6,0,0,0,7,3,49,2,0,1
"sybl1",1,7,5,4,0,0,0,0,14,6,5,2
"sybu",6,43,0,25,16,50,25,5,3,26,17,12
"syf2",7,8,13,15,0,0,7,7,208,4,13,10
"syk",6,45,2,4,0,0,0,0,37,0,0,2
"sympk",14,44,25,7,0,0,3,3,40,88,88,153
"syn1",15,18,1,23,42,84,12,0,0,24,13,18
"syncrip",2,20,8,13,2,33,9,9,44,6,7,5
"syncripl",0,0,3,2,0,0,3,1,22,9,1,2
"syne3",1,5,4,1,0,0,3,1,16,0,3,3
"syngr2b",7,32,444,97,3,29,0,2,24,77,263,321
"synj1",2,44,2,18,34,67,7,2,15,41,12,34
"synj2bp",4,36,3,3,0,0,1,1,18,3,6,11
"synm",6,28,9,14,2,15,16,10,45,17,8,21
"synrg",4,15,6,5,0,0,1,3,35,13,3,2
"sypa",0,0,0,2,0,0,19,1,7,0,2,0
"sypl1",2,49,5,0,0,0,0,4,22,8,5,5
"sypl2a",1,18,0,0,29,55,0,0,8,0,0,0
"sypl2b",1,25,11,3,0,0,7,5,58,3,3,3
"sys1",33,72,0,0,119,158,1,0,4,178,128,115
"syt10",1,20,0,3,0,0,6,18,207,1,0,0
"syt11b",8,35,4,11,0,0,14,2,45,3,3,5
"syt12",1,43,0,0,0,0,6,0,2,1,1,0
"syt14b",1,16,0,0,0,0,5,0,0,1,0,0
"syt15",0,0,5,13,0,0,0,0,0,0,0,0
"syt1a",2,25,2,31,0,0,33,0,1,0,1,1
"syt2a",0,0,1,5,0,0,14,0,0,4,2,2
"syt5a",1,18,7,37,6,21,87,4,28,31,27,17
"syt5b",0,0,1,14,0,0,9,0,0,15,11,9
"szrd1",2,41,6,7,24,33,2,2,8,73,64,207
"tab1",0,0,1,0,0,0,3,0,24,8,5,1
"tab2",15,45,4,0,0,0,0,3,4,2,2,3
"tab3",2,17,4137,1293,0,0,10,2,38,1925,2607,3046
"tac1",119,120,498,85,0,0,56,17,34,0,0,0
"tacc1",7,22,13,4,0,0,38,25,91,3,1,1
"taco1",0,0,1,0,1,9,0,1,7,1,1,5
"tacr2",1,25,0,2,0,0,0,0,0,214,95,118
"tacr3a",0,0,513,116,0,0,3,0,1,39,28,26
"tada2a",0,0,1,12,0,0,1,0,36,0,1,5
"tada2b",9,49,9,13,0,0,7,1,10,12,2,17
"tada3l",0,0,6,5,35,39,9,3,14,10,1,3
"taf1",6,32,2,10,0,0,14,4,75,13,2,11
"taf10",0,0,11,3,0,0,0,0,27,2,4,1
"taf11",0,0,180,556,0,0,158,68,120,3,6,4
"taf12",0,0,3,1,0,0,2,1,8,2,7,0
"taf13",0,0,4,1,0,0,4,1,57,6,8,6
"taf15",2,40,11,2,0,0,6,6,150,4,0,3
"taf1b",2,29,1,2,0,0,1,0,8,0,0,0
"taf3",0,0,11,21,30,37,16,16,164,24,14,34
"taf4a",0,0,2,5,0,0,0,1,7,2,0,1
"taf5l",19,32,2,4,0,0,0,0,6,4,0,2
"taf6",30,48,2,1,0,0,0,1,3,0,2,4
"taf7",0,0,5,3,1,43,3,3,54,2,1,13
"taf8",4,12,20,27,0,0,1,6,14,15,5,9
"taf9",8,27,25,1,0,0,8,0,32,2,6,5
"tagln",0,0,22,0,0,0,1,3,578,5,10,16
"tagln3b",68,113,111,163,0,0,0,2,8,2,7,5
"tal1",0,0,3,0,0,0,5,4,90,3,2,6
"taldo1",6,34,30,12,35,78,60,35,248,9,6,18
"tanc1a",2,17,0,0,55,66,4,1,1,3,1,3
"tango2",9,34,7,0,0,0,2,0,13,0,0,2
"tango6",4,28,3,8,35,46,2,0,7,0,0,1
"taok1a",0,0,8,1,0,0,5,2,20,5,3,4
"taok1b",1,46,4,5,0,0,5,0,13,10,9,0
"taok2b",0,0,3,3,0,0,128,3,34,11,6,6
"taok3a",1,28,13,11,0,0,2,24,112,14,15,23
"tap1",0,0,9,2,0,0,0,0,61,0,1,3
"tap2a",18,60,1,8,0,0,1,0,8,3,8,4
"tap2t",1,23,18,4,0,0,1,0,16,13,6,10
"tapbp.2",0,0,11,1,0,0,0,3,45,0,2,2
"tapbpl",0,0,2,1,293,324,0,0,4,0,0,0
"tapt1a",11,43,3,9,0,0,1,1,4,0,0,0
"tapt1b",7,48,2,5,0,0,3,1,7,2,4,9
"tarbp2",6,21,88,20,0,0,0,4,4,21,20,67
"tardbp",1,38,23,24,0,0,15,6,51,7,12,33
"tardbpl",0,0,5,7,0,0,1,0,14,7,5,4
"tars1",5,47,15,2,0,0,3,2,40,2,0,11
"tas1r1",53,97,89,160,0,0,0,0,0,362,176,177
"tasp1",4,42,2,2,0,0,3,0,30,1,1,0
"tatdn3",16,59,3,54,0,0,2,0,9,17,16,24
"tax1bp1a",13,24,3,11,0,0,62,12,70,8,7,0
"tax1bp1b",1,8,393,102,92,103,22,27,222,14,11,22
"tax1bp3",24,52,12,32,0,0,0,0,10,0,0,1
"taz",1,24,9,10,0,0,7,4,4,2,1,3
"tbc1d10b",1,32,3,4,0,0,7,3,30,3,0,0
"tbc1d16",0,0,0,0,0,0,11,10,15,0,0,0
"tbc1d19",1,27,10,6,0,0,1,0,0,0,2,0
"tbc1d20",0,0,5,0,0,0,1,6,8,37,52,92
"tbc1d22b",0,0,0,5,0,0,3,8,11,1,1,0
"tbc1d23",1,34,11,4,0,0,0,2,23,2,5,2
"tbc1d30",1,3,5,6,0,0,4,1,4,3,2,1
"tbc1d4",122,148,9,30,0,0,2,2,28,1,0,4
"tbc1d5",0,0,34,10,17,45,0,1,21,2,0,1
"tbc1d8b",0,0,9,2,0,0,0,0,6,2,0,3
"tbc1d9",2,61,14,9,0,0,6,2,59,7,6,8
"tbca",0,0,5,3,0,0,1,2,98,1,4,1
"tbcb",2,9,20,13,0,0,4,4,28,12,17,5
"tbce",0,0,4,3,0,0,0,4,28,8,3,5
"tbcelb",1,24,1,0,0,0,0,1,15,3,4,5
"tbck",82,121,0,1,0,0,2,0,8,0,1,0
"tbk1",2,33,3,4,20,28,46,22,91,14,3,6
"tbl1x",2,26,2823,209,32,67,0,2,9,17,266,183
"tbl1xr1b",3,18,2,4,0,0,0,1,2,6,5,3
"tbp",2,21,6,11,0,0,2407,1558,2152,1,5,0
"tbpl1",0,0,350,118,0,0,7,8,16,0,1,0
"tbr1b",2,37,0,8,0,0,2,0,0,0,0,1
"tbrg4",3,8,2,7,0,0,1,0,9,0,0,1
"tbx20",1,46,6,0,0,0,4,3,4,1,2,1
"tbx2a",5,48,0,0,0,0,3,0,0,4,4,0
"tbx2b",0,0,17,6,0,0,58,32,109,14,10,18
"tbxa2r",5,45,3,6,0,0,3,0,12,5,9,4
"tcap",0,0,0,0,1,8,0,0,0,17,0,1
"tcea1",27,55,8,28,0,0,3,3,35,119,49,46
"tcea3",3,14,0,0,0,0,5,0,25,0,0,0
"tceanc2",866,891,1368,1190,0,0,2,0,0,1,3,1
"tcf12",0,0,4,3,0,0,5,6,55,2,3,1
"tcf20",0,0,9,1,0,0,1,6,38,7,3,6
"tcf21",0,0,0,0,0,0,0,8,5,0,0,0
"tcf25",1,27,5,3,0,0,1,1,42,4,5,9
"tcf3a",1,18,23,0,0,0,2,1,22,4,3,4
"tcf3b",0,0,3,0,0,0,2,2,27,9,6,9
"tcf7",3,44,2,0,0,0,3,1,7,0,0,1
"tcf7l2",4,9,4,2,0,0,1,5,51,2,0,2
"tcima",5,44,2,1,0,0,2,0,59,2,1,2
"tcn2",6,35,7,2,0,0,1,4,40,3,3,7
"tcp1",452,457,597,1654,152,156,8,2,170,1052,989,869
"tcp11l2",0,0,5,15,0,0,1,0,8,0,2,0
"tcta",156,162,0,4,0,0,2,0,3,1,1,2
"tdg.1",24,36,0,4,0,0,1,0,4,0,0,0
"tdh",0,0,0,9,0,0,2,0,1,9,12,8
"tdo2a",18,30,2,2,0,0,3,0,2,25,40,56
"tdp2b",0,0,1,2,0,0,7,11,55,14,5,23
"tdrd1",16,36,0,0,0,0,0,0,1,0,0,0
"tdrd3",1,27,2,1,0,0,2,5,23,3,2,3
"tdrd6",0,0,616,345,0,0,0,0,1,0,0,1
"tdrd7b",7,34,3,3,0,0,8,2,10,2,3,1
"tdrd9",1,13,17,78,36,50,1,0,1,19,12,20
"tead1a",1,46,56,1,0,0,0,1,1,0,2,0
"tead3b",0,0,14,4,0,0,1,7,42,1,5,7
"tecpr1a",0,0,1,5,0,0,5,0,4,0,0,0
"tecra",170,173,263,118,99,130,0,0,0,202,180,285
"tecrl2a",0,0,124,1177,83,110,41,42,12,1806,561,242
"tefa",17,35,29,11,0,0,5,11,142,27,35,37
"tegt",1,45,5,1,0,0,10,3,96,7,8,9
"tenm1",1,38,6,2,0,0,3,3,17,1,1,4
"tent2",0,0,1,5,0,0,0,0,15,0,0,0
"tent4b",0,0,8,6,0,0,0,0,8,3,6,3
"tent5ab",36,63,3,10,32,69,12,1,59,3,3,4
"tent5bb",0,0,2,9,0,0,12,1,39,0,0,1
"tepsin",0,0,57,54,388,423,0,0,3,0,0,3
"tes",7,54,7,4,0,0,3,5,42,0,0,0
"tesca",72,88,0,0,0,0,0,3,4,1,1,2
"tesk2",5,45,1,5,0,0,4,5,24,15,8,3
"tet2",189,226,346,219,8,15,14,11,28,10,4,9
"tet3",3,20,2,0,0,0,1,1,12,2,0,1
"tex10",5,26,126,154,34,36,3,1,8,19,26,80
"tex11",13,25,6,15,29,53,9,3,1,8,7,4
"tex2",1,43,2,3,0,0,0,0,27,3,2,1
"tex261",33,77,4,9,0,0,2,0,7,4,9,2
"tex264a",0,0,9,4,0,0,11,3,50,0,6,4
"tex30",5,39,0,0,0,0,0,0,0,0,1,1
"tfa",1,5,3,13,0,0,1,12,683,5,21,56
"tfam",10,43,3,4,0,0,4,0,20,226,175,262
"tfap2a",1,10,0,7,0,0,4,0,13,0,3,3
"tfcp2",0,0,5,2,0,0,4,1,18,7,3,3
"tfdp1a",0,0,4,18,0,0,0,2,33,1,4,2
"tfe3a",2,8,2,3,0,0,0,5,9,24,32,21
"tfeb",0,0,5,2,0,0,2,0,5,2,1,12
"tfg",169,207,1983,331,0,0,9,10,113,251,1204,1709
"tfpi2",3,47,2,5,0,0,1,3,39,0,0,3
"tfpt",0,0,1,0,0,0,2,0,10,5,3,2
"tfr1a",0,0,19,5,0,0,14,19,220,6,3,5
"tfr1b",0,0,2,0,0,0,6,1,10,0,0,2
"tgfa",0,0,0,0,0,0,0,0,41,49,60,71
"tgfb1a",0,0,5,0,0,0,0,1,65,1,0,3
"tgfb2",0,0,7,1,0,0,1,2,7,0,1,1
"tgfb3",1,19,75,514,0,0,0,0,12,147,68,112
"tgfb5",1,8,1,8,0,0,0,3,9,1,2,1
"tgfbi",1,15,9,1,26,52,2,7,105,5,3,10
"tgfbr2a",0,0,6,1,0,0,1,2,85,8,2,3
"tgfbr3",1,13,22,3,0,0,0,0,72,12,2,3
"tgfbrap1",2,42,2,1,0,0,6,3,12,3,5,6
"tgif1",2,27,4,1,11,43,1,0,15,3,3,3
"tgm1l1",0,0,8,0,0,0,5,2,53,8,0,1
"tgm2b",119,133,1,0,0,0,1,2,32,1,0,1
"thap11",32,57,13,45,10,51,65,14,28,50,19,30
"thap12b",36,76,4,4,0,0,0,0,7,48,54,45
"thap4",3,50,0,4,0,0,0,0,5,1664,1115,1194
"thbd",3,41,4,4,0,0,18,18,171,5,9,12
"thbs1a",12,60,47,12,0,0,6,20,453,14,13,24
"thbs2a",0,0,5,0,0,0,2,2,82,2,0,2
"thbs3a",13,28,3,19,32,61,19,5,33,0,3,1
"thbs4a",0,0,1306,462,0,0,141,200,277,2,0,4
"thbs4b",0,0,9,1,0,0,3,2,25,0,0,10
"them6",3,32,3,7,0,0,0,0,10,5,2,0
"themis2",0,0,379,277,0,0,1,0,13,4,0,6
"thg1l",3,17,2,0,19,52,1,2,8,0,0,1
"thnsl2",0,0,5,2,22,35,1,0,9,0,1,3
"thoc1",1,5,813,705,0,0,100,72,174,666,645,817
"thoc2",0,0,5,14,0,0,3,12,83,12,2,5
"thoc5",0,0,1,0,1,15,5,3,26,0,1,1
"thoc6",11,45,1524,1495,0,0,13,0,34,360,259,523
"thoc7",0,0,4,0,0,0,3,2,26,1,5,6
"thop1",0,0,2,4,0,0,2,0,78,2,7,9
"thraa",2,49,0,2,17,22,35,0,2,2,0,2
"thrap3a",1,37,10,2,0,0,0,0,10,2,0,3
"thrap3b",1,38,3,3,0,0,6,0,33,3,0,3
"thrb",0,0,2035,3071,0,0,1,0,8,1728,1111,1263
"thtpa",12,34,1,3,0,0,2,2,7,1,0,2
"thyn1",745,781,1816,1546,0,0,5,0,25,2,2,0
"tia1",0,0,5,3,0,0,4,3,15,4,2,9
"tial1",1,49,1,2,0,0,2,0,21,29,23,27
"tiam2a",21,60,43,611,0,0,70,20,40,248,75,165
"tie1",1,46,22,0,0,0,1,2,92,6,2,8
"timeless",4,7,0,0,0,0,0,0,5,0,0,0
"timm10",0,0,3,1,0,0,6,0,17,2,1,3
"timm13",9,44,247,14,0,0,4,1,2,59,27,37
"timm23a",926,967,11,48,0,0,2,1,10,20,13,39
"timm29",1,11,5,1,135,172,3,4,7,0,3,1
"timm44",0,0,4,2,0,0,5,0,7,2,1,4
"timm50",11,25,7,33,0,0,0,1,23,7,8,2
"timm8a",0,0,1497,371,141,149,1,0,10,524,961,1171
"timp2b",0,0,30,1,0,0,9,12,136,4,2,19
"tirap",0,0,0,0,23,50,0,0,3,0,0,0
"tjap1",3,14,6,12,0,0,0,2,5,2,0,0
"tjp1a",6,24,18,11,0,0,12,3,52,9,2,6
"tjp1b",2,30,2,6,0,0,12,1,19,6,3,5
"tjp2a",1,40,90,939,0,0,7,3,26,428,258,320
"tk2",3,24,7,11,0,0,2,1,19,0,1,4
"tkta",32,43,12,44,99,126,31,2,11,18,8,22
"tlcd3a",0,0,0,2,0,0,1,1,23,4,5,1
"tlcd3ba",0,0,5,0,0,0,8,0,16,0,0,0
"tlcd4a",2,41,1,7,0,0,2,0,3,2,0,0
"tlcd4b",18,64,75,36,6,38,11,55,63,62,112,196
"tlk1b",0,0,4,7,0,0,1,4,46,7,4,3
"tlk2",0,0,1016,1127,0,0,3,2,11,2370,2892,2725
"tll1",0,0,1,2,0,0,7,0,8,3,0,0
"tln1",0,0,15,0,0,0,5,0,183,12,1,9
"tln2a",1,36,0,1,0,0,4,0,9,1,0,5
"tlr22",142,156,210,117,0,0,0,2,0,0,0,0
"tlr7",0,0,1,0,0,0,5,2,24,1,1,2
"tm2d3",49,51,3,1,0,0,2,0,21,3,5,1
"tm4sf5",13,49,0,9,0,0,1,0,0,7,19,18
"tm6sf2",0,0,4,0,0,0,0,12,208,0,2,2
"tm7sf3",1,38,0,5,0,0,0,1,18,0,1,0
"tm9sf1",0,0,5,0,0,0,1,1,23,0,0,2
"tm9sf3",867,877,987,2037,342,349,13,2,25,1602,1908,1752
"tm9sf4",0,0,5,3,0,0,4,0,21,6,4,3
"tm9sf5",0,0,24,11,0,0,22,7,162,9,16,17
"tma16",77,79,1059,9342,0,0,31,12,18,8724,4276,4321
"tmbim1a",149,168,56,83,0,0,1,0,14,393,586,446
"tmbim1b",150,165,0,0,0,0,109,24,11,0,0,0
"tmbim4",0,0,9,15,0,0,2,2,1,5,9,2
"tmc8",0,0,0,0,0,0,0,0,15,6,0,4
"tmcc1b",1,46,2,2,0,0,1,0,4,0,1,9
"tmcc3",1,8,0,4,0,0,2,2,9,2,6,1
"tmco1",0,0,4,3,0,0,13,1,47,8,1,3
"tmco3",31,60,0,0,0,0,18,21,17,1,2,2
"tmco4",1,40,12,3,0,0,0,28,22,15,21,0
"tmed10",0,0,30,3,0,0,12,7,295,10,17,20
"tmed1b",484,501,716,421,0,0,7,1,37,7,2,5
"tmed2",3,20,0,1,0,0,8,0,109,11,8,6
"tmed4",0,0,957,1886,1,34,1,0,7,306,272,183
"tmed5",1,12,0,1,9,18,0,1,15,1,1,3
"tmed7",0,0,7,6,8,51,15,3,39,4,9,8
"tmed8",6,44,4,1,0,0,0,2,24,6,1,2
"tmed9",0,0,2,1,0,0,6,5,62,5,12,11
"tmeff1a",0,0,10,56,0,0,1,0,1,1,1,1
"tmeff2a",2,33,1,1,0,0,3,1,29,4,0,6
"tmem101",1170,1214,299,4486,864,901,15,1,6,4104,3439,2993
"tmem102",0,0,5,0,0,0,0,0,6,1,1,0
"tmem106ba",0,0,18,22,0,0,20,7,74,18,17,34
"tmem11",1,25,1,4,0,0,1,0,25,0,0,0
"tmem110l",75,77,96,8,0,0,3,1,14,1,0,0
"tmem119b",7,53,4,1,0,0,1,5,22,8,3,14
"tmem120b",6,17,328,68,0,0,9,1,6,0,0,1
"tmem121b",8,35,0,12,0,0,7,0,2,18,5,9
"tmem125b",2,12,0,5,0,0,0,0,2,0,0,2
"tmem127",12,30,5,16,0,0,7,6,84,23,7,11
"tmem129",82,99,0,0,0,0,1,0,5,1,1,0
"tmem131",1,29,4,0,0,0,8,3,57,1,2,4
"tmem134",1,48,2,1,0,0,2,0,15,0,0,0
"tmem135",0,0,3,6,0,0,7,3,6,7,6,14
"tmem138",11,54,1672,1226,241,260,14,0,5,4,1,3
"tmem147",0,0,9,6,0,0,1,0,11,1,1,5
"tmem14ca",418,436,349,3645,321,347,108,6,42,1841,1109,1125
"tmem150aa",0,0,3,8,23,59,1,0,11,14,24,37
"tmem150c",5,42,1,0,0,0,0,2,8,2,0,4
"tmem151bb",5,9,2,5,18,19,0,0,0,4,0,1
"tmem160",0,0,1,1,0,0,3,2,6,0,2,7
"tmem161b",0,0,0,5,0,0,1,2,5,1,0,1
"tmem163a",9,29,0,0,0,0,0,0,2,0,0,1
"tmem165",1488,1510,2,6,0,0,1,0,5,113,41,153
"tmem167a",0,0,5,1,0,0,5,0,50,1,11,3
"tmem167b",0,0,4,6,0,0,1,2,32,0,0,0
"tmem168b",19,43,11,25,37,74,26,2,9,16,5,16
"tmem17",7,54,3,8,0,0,0,0,2,0,0,1
"tmem170b",11,23,27,74,0,0,7,0,5,26,22,15
"tmem175",1,12,5,1,0,0,3,0,1,24,11,10
"tmem177",20,52,0,2,0,0,2,0,14,0,2,1
"tmem178b",1,32,0,3,0,0,17,0,2,8,0,0
"tmem18",19,62,6,16,0,0,1,5,32,26,26,20
"tmem181",2,28,0,2,0,0,0,1,14,4,5,0
"tmem182a",2,36,1,3,37,59,0,0,5,0,3,1
"tmem182b",0,0,0,0,0,0,5,2,6,0,0,0
"tmem183a",0,0,7,7,0,0,3,7,20,7,5,4
"tmem184ba",0,0,1,3,0,0,0,2,4,5,4,7
"tmem184c",252,276,167,382,0,0,0,3,12,274,158,248
