Gene	Pn_2_Eye	Pn_3_Eye	Pn_4_Eye
ENSPNYG00000013437	0	2	0
ENSPNYG00000013438	2	3	2
ENSPNYG00000013439	15	8	9
ENSPNYG00000013440	0	0	0
ENSPNYG00000013441	0	0	0
ENSPNYG00000013442	0	0	0
ENSPNYG00000013443	3	3	4
ENSPNYG00000013444	7	5	9
ENSPNYG00000013445	1	3	0
ENSPNYG00000013446	0	0	0
ENSPNYG00000013447	0	0	0
ENSPNYG00000013448	980	394	572
ENSPNYG00000013449	159	142	268
ENSPNYG00000013450	0	0	0
ENSPNYG00000013451	2	3	5
ENSPNYG00000013452	0	1	0
ENSPNYG00000013453	4	8	8
ENSPNYG00000013454	0	0	3
ENSPNYG00000013455	2	1	1
ENSPNYG00000013456	74	43	29
ENSPNYG00000013457	8	8	29
ENSPNYG00000013458	0	0	0
ENSPNYG00000013459	2	5	6
ENSPNYG00000013460	0	0	0
ENSPNYG00000013461	1	0	0
ENSPNYG00000013462	0	0	0
ENSPNYG00000013463	0	0	0
ENSPNYG00000013464	0	1	5
ENSPNYG00000013465	0	0	0
ENSPNYG00000013466	1	2	4
ENSPNYG00000013467	1	0	2
ENSPNYG00000013468	25	90	24
ENSPNYG00000013469	89	77	103
ENSPNYG00000013470	0	0	0
ENSPNYG00000013471	9	3	4
ENSPNYG00000013472	0	1	0
ENSPNYG00000013473	1	0	0
ENSPNYG00000013474	3	3	11
ENSPNYG00000013475	0	0	0
ENSPNYG00000013476	19	10	20
ENSPNYG00000013477	0	0	0
ENSPNYG00000013478	9	9	9
ENSPNYG00000013479	0	1	2
ENSPNYG00000013480	87	223	300
ENSPNYG00000013481	0	0	1
ENSPNYG00000013482	5	4	3
ENSPNYG00000013483	8	2	7
ENSPNYG00000013484	1	1	0
ENSPNYG00000013485	0	0	0
ENSPNYG00000013486	0	0	2
ENSPNYG00000013487	0	0	0
ENSPNYG00000013488	17	1	26
ENSPNYG00000013489	0	0	0
ENSPNYG00000013490	0	1	0
ENSPNYG00000013491	0	0	1
ENSPNYG00000013492	3	3	4
ENSPNYG00000013493	0	0	0
ENSPNYG00000013494	13	1	3
ENSPNYG00000013495	4	0	6
ENSPNYG00000013496	0	4	1
ENSPNYG00000013497	0	0	0
ENSPNYG00000013498	1	0	0
ENSPNYG00000013499	0	0	0
ENSPNYG00000013500	9	4	5
ENSPNYG00000013501	14	5	13
ENSPNYG00000013502	0	0	0
ENSPNYG00000013503	0	0	0
ENSPNYG00000013504	0	0	0
ENSPNYG00000013505	340	238	378
ENSPNYG00000013506	0	0	1
ENSPNYG00000013507	0	0	0
ENSPNYG00000013508	0	0	0
ENSPNYG00000013509	0	0	0
ENSPNYG00000013510	8	5	5
ENSPNYG00000013511	0	0	0
ENSPNYG00000013512	1	5	4
ENSPNYG00000013513	9	7	8
ENSPNYG00000013514	0	0	0
ENSPNYG00000013515	1	5	3
ENSPNYG00000013516	0	1	0
ENSPNYG00000013517	0	0	0
ENSPNYG00000013518	39	29	12
ENSPNYG00000013519	0	0	0
ENSPNYG00000013520	3	1	0
ENSPNYG00000013521	4	2	0
ENSPNYG00000013522	1	2	5
ENSPNYG00000013523	32	40	26
ENSPNYG00000013524	0	1	0
ENSPNYG00000013525	27	11	15
ENSPNYG00000013526	0	0	0
ENSPNYG00000013527	0	0	0
ENSPNYG00000013528	0	0	1
ENSPNYG00000013529	1	0	3
ENSPNYG00000013530	0	0	0
ENSPNYG00000013531	0	0	0
ENSPNYG00000013532	28	32	23
ENSPNYG00000013533	3	5	5
ENSPNYG00000013534	21	11	8
ENSPNYG00000013535	0	0	0
ENSPNYG00000013536	1	1	2
ENSPNYG00000013537	0	0	1
ENSPNYG00000013538	15	12	8
ENSPNYG00000013539	593	583	651
ENSPNYG00000013540	1	3	0
ENSPNYG00000013541	0	0	0
ENSPNYG00000013542	12	9	19
ENSPNYG00000013543	1	0	0
ENSPNYG00000013544	0	0	0
ENSPNYG00000013545	11	4	4
ENSPNYG00000013546	1	0	0
ENSPNYG00000013547	1	0	0
ENSPNYG00000013548	0	0	2
ENSPNYG00000013549	222	239	678
ENSPNYG00000013550	0	0	0
ENSPNYG00000013551	0	2	3
ENSPNYG00000013552	4	5	1
ENSPNYG00000013553	1	0	2
ENSPNYG00000013554	0	0	0
ENSPNYG00000013555	0	0	0
ENSPNYG00000013556	0	0	0
ENSPNYG00000013557	3	0	0
ENSPNYG00000013558	1	2	0
ENSPNYG00000013559	0	0	0
ENSPNYG00000013560	0	0	1
ENSPNYG00000013561	1	1	1
ENSPNYG00000013562	1	1	1
ENSPNYG00000013563	2	3	5
ENSPNYG00000013564	2	5	14
ENSPNYG00000013565	2	1	2
ENSPNYG00000013566	1	0	2
ENSPNYG00000013567	4	2	3
ENSPNYG00000013568	0	0	0
ENSPNYG00000013569	23	15	9
ENSPNYG00000013570	1	1	0
ENSPNYG00000013571	0	0	2
ENSPNYG00000013572	1	0	3
ENSPNYG00000013573	4	1	3
ENSPNYG00000013574	484	478	512
ENSPNYG00000013575	0	1	1
ENSPNYG00000013576	0	1	0
ENSPNYG00000013577	0	0	0
ENSPNYG00000013578	16	2	6
ENSPNYG00000013579	0	0	1
ENSPNYG00000013580	1	0	0
ENSPNYG00000013581	3	5	9
ENSPNYG00000013582	4	2	6
ENSPNYG00000013583	0	2	0
ENSPNYG00000013584	0	0	0
ENSPNYG00000013585	4	1	0
ENSPNYG00000013586	0	0	0
ENSPNYG00000013587	1073	793	911
ENSPNYG00000013588	0	0	2
ENSPNYG00000013589	0	0	0
ENSPNYG00000013590	4	2	3
ENSPNYG00000013591	8	11	1
ENSPNYG00000013592	0	0	0
ENSPNYG00000013593	2	0	1
ENSPNYG00000013594	5	2	24
ENSPNYG00000013595	0	0	1
ENSPNYG00000013596	3	4	2
ENSPNYG00000013597	31	23	23
ENSPNYG00000013598	5	1	3
ENSPNYG00000013599	0	4	1
ENSPNYG00000013600	0	0	0
ENSPNYG00000013601	1	2	1
ENSPNYG00000013602	8	11	20
ENSPNYG00000013603	4	3	7
ENSPNYG00000013604	11	6	5
ENSPNYG00000013605	3	3	4
ENSPNYG00000013606	0	0	0
ENSPNYG00000013607	3	1	2
ENSPNYG00000013608	11	8	6
ENSPNYG00000013609	0	2	3
ENSPNYG00000013610	0	0	0
ENSPNYG00000013611	5	1	1
ENSPNYG00000013612	0	2	0
ENSPNYG00000013613	8	0	3
ENSPNYG00000013614	0	0	1
ENSPNYG00000013615	0	0	0
ENSPNYG00000013616	0	0	2
ENSPNYG00000013617	1	0	0
ENSPNYG00000013618	15	21	0
ENSPNYG00000013619	2	0	1
ENSPNYG00000013620	0	0	0
ENSPNYG00000013621	0	7	0
ENSPNYG00000013622	2	1	1
ENSPNYG00000013623	1	0	3
ENSPNYG00000013624	1	0	0
ENSPNYG00000013625	39	17	22
ENSPNYG00000013626	0	0	0
ENSPNYG00000013627	0	0	0
ENSPNYG00000013628	0	0	0
ENSPNYG00000013629	49	60	71
ENSPNYG00000013630	0	1	2
ENSPNYG00000013631	1	2	4
ENSPNYG00000013632	3	0	0
ENSPNYG00000013633	0	0	0
ENSPNYG00000013634	0	0	0
ENSPNYG00000013635	7	2	4
ENSPNYG00000013636	5	0	2
ENSPNYG00000013637	0	1	0
ENSPNYG00000013638	57	47	33
ENSPNYG00000013639	13	3	5
ENSPNYG00000013640	0	0	1
ENSPNYG00000013641	0	0	3
ENSPNYG00000013642	4	2	1
ENSPNYG00000013643	4	9	31
ENSPNYG00000013644	2	0	0
ENSPNYG00000013645	0	0	0
ENSPNYG00000013646	0	0	0
ENSPNYG00000013647	0	0	0
ENSPNYG00000013648	429	0	3
ENSPNYG00000013649	97	407	394
ENSPNYG00000013650	0	0	0
ENSPNYG00000013651	0	0	0
ENSPNYG00000013652	0	0	0
ENSPNYG00000013653	0	0	3
ENSPNYG00000013654	1	0	0
ENSPNYG00000013655	0	0	0
ENSPNYG00000013656	0	0	0
ENSPNYG00000013657	3	0	0
ENSPNYG00000013658	2	4	2
ENSPNYG00000013659	23	103	89
ENSPNYG00000013660	1026	901	765
ENSPNYG00000013661	1	1	0
ENSPNYG00000013662	9	8	5
ENSPNYG00000013663	1	3	1
ENSPNYG00000013664	4	1	0
ENSPNYG00000013665	0	0	0
ENSPNYG00000013666	1	0	0
ENSPNYG00000013667	3	0	3
ENSPNYG00000013668	0	0	0
ENSPNYG00000013669	0	0	0
ENSPNYG00000013670	6	2	6
ENSPNYG00000013671	0	0	0
ENSPNYG00000013672	0	0	0
ENSPNYG00000013673	8	3	2
ENSPNYG00000013674	0	1	5
ENSPNYG00000013675	0	0	0
ENSPNYG00000013676	0	1	3
ENSPNYG00000013677	0	0	0
ENSPNYG00000013678	0	0	0
ENSPNYG00000013679	0	0	1
ENSPNYG00000013680	0	3	4
ENSPNYG00000013681	0	0	0
ENSPNYG00000013682	11	15	16
ENSPNYG00000013683	2	5	1
ENSPNYG00000013684	0	0	0
ENSPNYG00000013685	0	0	0
ENSPNYG00000013686	2	0	0
ENSPNYG00000013687	4	0	2
ENSPNYG00000013688	0	0	0
ENSPNYG00000013689	1	0	1
ENSPNYG00000013690	123	73	55
ENSPNYG00000013691	0	0	0
ENSPNYG00000013692	2	4	10
ENSPNYG00000013693	7	1	7
ENSPNYG00000013694	0	0	0
ENSPNYG00000013695	5	38	25
ENSPNYG00000013696	0	0	0
ENSPNYG00000013697	1	3	0
ENSPNYG00000013698	2	3	11
ENSPNYG00000013699	0	0	0
ENSPNYG00000013700	0	0	2
ENSPNYG00000013701	82	43	36
ENSPNYG00000013702	4	5	8
ENSPNYG00000013703	2	0	0
ENSPNYG00000013704	1	1	2
ENSPNYG00000013705	0	2	0
ENSPNYG00000013706	0	0	0
ENSPNYG00000013707	7	8	1
ENSPNYG00000013708	0	0	0
ENSPNYG00000013709	27	8	16
ENSPNYG00000013710	15	9	16
ENSPNYG00000013711	0	0	0
ENSPNYG00000013712	0	0	1
ENSPNYG00000013713	0	1	0
ENSPNYG00000013714	2	0	1
ENSPNYG00000013715	0	0	0
ENSPNYG00000013716	2	6	4
ENSPNYG00000013717	1	2	1
ENSPNYG00000013718	6	9	13
ENSPNYG00000013719	0	0	1
ENSPNYG00000013720	0	0	0
ENSPNYG00000013721	0	0	0
ENSPNYG00000013722	1	1	1
ENSPNYG00000013723	0	0	0
ENSPNYG00000013724	10	18	3
ENSPNYG00000013725	0	0	0
ENSPNYG00000013726	0	0	1
ENSPNYG00000013727	0	0	1
ENSPNYG00000013728	3	2	3
ENSPNYG00000013729	3	0	0
ENSPNYG00000013730	57	33	54
ENSPNYG00000013731	0	0	0
ENSPNYG00000013732	0	0	2
ENSPNYG00000013733	166	183	203
ENSPNYG00000013734	0	0	0
ENSPNYG00000013735	0	0	0
ENSPNYG00000013736	6	4	2
ENSPNYG00000013737	28	20	89
ENSPNYG00000013738	0	0	0
ENSPNYG00000013739	1	0	0
ENSPNYG00000013740	0	2	2
ENSPNYG00000013741	0	4	2
ENSPNYG00000013742	5	6	4
ENSPNYG00000013743	3	2	6
ENSPNYG00000013744	0	4	0
ENSPNYG00000013745	7	5	7
ENSPNYG00000013746	4	2	1
ENSPNYG00000013747	1	1	3
ENSPNYG00000013748	3	1	0
ENSPNYG00000013749	0	0	0
ENSPNYG00000013750	0	0	0
ENSPNYG00000013751	0	0	0
ENSPNYG00000013752	2	5	0
ENSPNYG00000013753	1	2	1
ENSPNYG00000013754	1	2	1
ENSPNYG00000013755	13	16	9
ENSPNYG00000013756	0	0	0
ENSPNYG00000013757	0	0	0
ENSPNYG00000013758	1	0	0
ENSPNYG00000013759	0	0	0
ENSPNYG00000013760	4	5	5
ENSPNYG00000013761	0	0	3
ENSPNYG00000013762	0	0	0
ENSPNYG00000013763	8	2	1
ENSPNYG00000013764	3	5	1
ENSPNYG00000013765	0	0	0
ENSPNYG00000013766	2	0	1
ENSPNYG00000013767	0	1	0
ENSPNYG00000013768	3	2	3
ENSPNYG00000013769	2	0	0
ENSPNYG00000013770	2	16	17
ENSPNYG00000013771	0	0	2
ENSPNYG00000013772	0	0	0
ENSPNYG00000013773	0	0	0
ENSPNYG00000013774	5	3	0
ENSPNYG00000013775	0	0	1
ENSPNYG00000013776	124	73	80
ENSPNYG00000013777	0	0	0
ENSPNYG00000013778	0	0	5
ENSPNYG00000013779	13	7	6
ENSPNYG00000013780	0	5	1
ENSPNYG00000013781	2	2	0
ENSPNYG00000013782	0	0	0
ENSPNYG00000013783	0	0	0
ENSPNYG00000013784	2	6	0
ENSPNYG00000013785	0	0	2
ENSPNYG00000013786	0	0	5
ENSPNYG00000013787	0	0	0
ENSPNYG00000013788	5	6	19
ENSPNYG00000013789	0	1	0
ENSPNYG00000013790	0	0	0
ENSPNYG00000013791	0	0	0
ENSPNYG00000013792	4	4	6
ENSPNYG00000013793	0	0	0
ENSPNYG00000013794	0	1	0
ENSPNYG00000013795	2	2	0
ENSPNYG00000013796	9	15	33
ENSPNYG00000013797	2	3	0
ENSPNYG00000013798	4	6	7
ENSPNYG00000013799	1	0	3
ENSPNYG00000013800	15	11	9
ENSPNYG00000013801	11	6	29
ENSPNYG00000013802	1	0	0
ENSPNYG00000013803	13	34	31
ENSPNYG00000013804	0	0	0
ENSPNYG00000013805	37	24	195
ENSPNYG00000013806	2	0	1
ENSPNYG00000013807	0	0	0
ENSPNYG00000013808	0	0	0
ENSPNYG00000013809	2028	1710	2708
ENSPNYG00000013810	2	1	0
ENSPNYG00000013811	0	1	4
ENSPNYG00000013812	0	0	0
ENSPNYG00000013813	0	0	0
ENSPNYG00000013814	3	4	4
ENSPNYG00000013815	0	0	0
ENSPNYG00000013816	3	0	2
ENSPNYG00000013817	57	51	36
ENSPNYG00000013818	4	3	5
ENSPNYG00000013819	0	0	0
ENSPNYG00000013820	0	0	0
ENSPNYG00000013821	5	0	0
ENSPNYG00000013822	2	0	0
ENSPNYG00000013823	0	0	0
ENSPNYG00000013824	13	4	18
ENSPNYG00000013825	0	1	0
ENSPNYG00000013826	0	0	0
ENSPNYG00000013827	7	1	5
ENSPNYG00000013828	1	0	0
ENSPNYG00000013829	0	0	0
ENSPNYG00000013830	0	0	0
ENSPNYG00000013831	4	5	3
ENSPNYG00000013832	0	8	0
ENSPNYG00000013833	0	0	6
ENSPNYG00000013834	8	3	5
ENSPNYG00000013835	0	0	1
ENSPNYG00000013836	33	23	26
ENSPNYG00000013837	21	11	18
ENSPNYG00000013838	7	0	9
ENSPNYG00000013839	1	1	1
ENSPNYG00000013840	90	64	135
ENSPNYG00000013841	0	0	0
ENSPNYG00000013842	4	4	0
ENSPNYG00000013843	1	0	1
ENSPNYG00000013844	63	65	103
ENSPNYG00000013845	0	0	5
ENSPNYG00000013846	1	2	0
ENSPNYG00000013847	0	0	0
ENSPNYG00000013848	0	0	0
ENSPNYG00000013849	5	1	1
ENSPNYG00000013850	1	0	0
ENSPNYG00000013851	0	0	0
ENSPNYG00000013852	325	157	287
ENSPNYG00000013853	1	1	0
ENSPNYG00000013854	2	10	5
ENSPNYG00000013855	4	0	2
ENSPNYG00000013856	0	0	0
ENSPNYG00000013857	7	6	1
ENSPNYG00000013858	0	0	0
ENSPNYG00000013859	0	0	0
ENSPNYG00000013860	0	0	0
ENSPNYG00000013861	1	0	0
ENSPNYG00000013862	1	0	1
ENSPNYG00000013863	585	542	601
ENSPNYG00000013864	0	7	0
ENSPNYG00000013865	0	0	0
ENSPNYG00000013866	0	0	0
ENSPNYG00000013867	0	0	0
ENSPNYG00000013868	0	0	0
ENSPNYG00000013869	3	0	2
ENSPNYG00000013870	2	1	0
ENSPNYG00000013871	0	0	2
ENSPNYG00000013872	1	1	6
ENSPNYG00000013873	0	0	0
ENSPNYG00000013874	0	0	0
ENSPNYG00000013875	0	0	0
ENSPNYG00000013876	1	1	8
ENSPNYG00000013877	0	0	0
ENSPNYG00000013878	0	0	0
ENSPNYG00000013879	0	1	0
ENSPNYG00000013880	7	1	3
ENSPNYG00000013881	2	3	0
ENSPNYG00000013882	0	0	0
ENSPNYG00000013883	2	3	4
ENSPNYG00000013884	1	0	2
ENSPNYG00000013885	1	0	0
ENSPNYG00000013886	0	0	0
ENSPNYG00000013887	0	0	0
ENSPNYG00000013888	48	61	74
ENSPNYG00000013889	4	0	10
ENSPNYG00000013890	2	0	0
ENSPNYG00000013891	5	0	4
ENSPNYG00000013892	1	2	0
ENSPNYG00000013893	27	5	8
ENSPNYG00000013894	1	0	1
ENSPNYG00000013895	0	0	0
ENSPNYG00000013896	0	0	0
ENSPNYG00000013897	0	0	0
ENSPNYG00000013898	0	0	0
ENSPNYG00000013899	0	0	0
ENSPNYG00000013900	1	0	0
ENSPNYG00000013901	1	4	3
ENSPNYG00000013902	0	0	0
ENSPNYG00000013903	4	4	13
ENSPNYG00000013904	1	0	0
ENSPNYG00000013905	8	3	3
ENSPNYG00000013906	0	0	0
ENSPNYG00000013907	0	0	0
ENSPNYG00000013908	0	0	0
ENSPNYG00000013909	2	2	5
ENSPNYG00000013910	0	0	0
ENSPNYG00000013911	46	23	37
ENSPNYG00000013912	0	0	0
ENSPNYG00000013913	7	4	21
ENSPNYG00000013914	9	8	10
ENSPNYG00000013915	3	0	1
ENSPNYG00000013916	6	4	6
ENSPNYG00000013917	1	0	3
ENSPNYG00000013918	0	0	0
ENSPNYG00000013919	0	0	0
ENSPNYG00000013920	1	2	9
ENSPNYG00000013921	3	6	6
ENSPNYG00000013922	2	7	9
ENSPNYG00000013923	3	1	0
ENSPNYG00000013924	7	3	4
ENSPNYG00000013925	0	0	0
ENSPNYG00000013926	3	0	0
ENSPNYG00000013927	5	1	0
ENSPNYG00000013928	2	3	0
ENSPNYG00000013929	0	0	0
ENSPNYG00000013930	185	257	250
ENSPNYG00000013931	0	0	2
ENSPNYG00000013932	0	0	0
ENSPNYG00000013933	0	1	4
ENSPNYG00000013934	0	0	0
ENSPNYG00000013935	0	0	0
ENSPNYG00000013936	1	1	0
ENSPNYG00000013937	0	92	85
ENSPNYG00000013938	1	1	1
ENSPNYG00000013939	2	6	14
ENSPNYG00000013940	0	0	0
ENSPNYG00000013941	2	0	0
ENSPNYG00000013942	15	150	30
ENSPNYG00000013943	0	0	0
ENSPNYG00000013944	3	1	2
ENSPNYG00000013945	16	1	8
ENSPNYG00000013946	0	0	0
ENSPNYG00000013947	1	4	4
ENSPNYG00000013948	6	2	2
ENSPNYG00000013949	0	0	0
ENSPNYG00000013950	285	175	292
ENSPNYG00000013951	0	0	1
ENSPNYG00000013952	3	5	3
ENSPNYG00000013953	0	0	1
ENSPNYG00000013954	7	2	6
ENSPNYG00000013955	2	1	5
ENSPNYG00000013956	42	59	53
ENSPNYG00000013957	1	0	1
ENSPNYG00000013958	4	1	3
ENSPNYG00000013959	81	52	105
ENSPNYG00000013960	3	0	1
ENSPNYG00000013961	1	0	1
ENSPNYG00000013962	0	0	0
ENSPNYG00000013963	0	0	0
ENSPNYG00000013964	0	0	1
ENSPNYG00000013965	0	0	0
ENSPNYG00000013966	71	26	47
ENSPNYG00000013967	102	135	193
ENSPNYG00000013968	0	2	7
ENSPNYG00000013969	6	0	2
ENSPNYG00000013970	22	5	5
ENSPNYG00000013971	3	1	2
ENSPNYG00000013972	8724	4276	4321
ENSPNYG00000013973	0	0	0
ENSPNYG00000013974	7	6	4
ENSPNYG00000013975	0	0	0
ENSPNYG00000013976	0	1	1
ENSPNYG00000013977	0	0	0
ENSPNYG00000013978	1	2	2
ENSPNYG00000013979	1	0	0
ENSPNYG00000013980	69	31	3
ENSPNYG00000013981	1	0	0
ENSPNYG00000013982	0	0	1
ENSPNYG00000013983	0	0	0
ENSPNYG00000013984	0	3	3
ENSPNYG00000013985	241	180	304
ENSPNYG00000013986	2	2	3
ENSPNYG00000013987	66	29	35
ENSPNYG00000013988	7	4	10
ENSPNYG00000013989	2	0	0
ENSPNYG00000013990	0	0	0
ENSPNYG00000013991	0	2	0
ENSPNYG00000013992	0	1	0
ENSPNYG00000013993	0	0	3
ENSPNYG00000013994	425	29	23
ENSPNYG00000013995	0	0	0
ENSPNYG00000013996	0	0	0
ENSPNYG00000013997	2	0	1
ENSPNYG00000013998	0	0	2
ENSPNYG00000013999	2	0	0
ENSPNYG00000014000	0	0	0
ENSPNYG00000014001	1	1	0
ENSPNYG00000014002	7	6	10
ENSPNYG00000014003	0	2	4
ENSPNYG00000014004	0	2	1
ENSPNYG00000014005	51	50	38
ENSPNYG00000014006	1	0	4
ENSPNYG00000014007	3	0	1
ENSPNYG00000014008	2	1	0
ENSPNYG00000014009	0	0	0
ENSPNYG00000014010	75	88	87
ENSPNYG00000014011	100	74	55
ENSPNYG00000014012	1	1	1
ENSPNYG00000014013	0	1	3
ENSPNYG00000014014	7	6	4
ENSPNYG00000014015	18	10	21
ENSPNYG00000014016	0	0	0
ENSPNYG00000014017	4	9	8
ENSPNYG00000014018	3	85	187
ENSPNYG00000014019	4	1	2
ENSPNYG00000014020	173	87	105
ENSPNYG00000014021	0	0	0
ENSPNYG00000014022	0	0	0
ENSPNYG00000014023	0	0	0
ENSPNYG00000014024	0	0	0
ENSPNYG00000014025	0	0	0
ENSPNYG00000014026	3	5	9
ENSPNYG00000014027	2	1	0
ENSPNYG00000014028	0	1	0
ENSPNYG00000014029	0	0	0
ENSPNYG00000014030	8	11	6
ENSPNYG00000014031	0	0	0
ENSPNYG00000014032	0	0	0
ENSPNYG00000014033	0	1	0
ENSPNYG00000014034	0	0	0
ENSPNYG00000014035	0	0	0
ENSPNYG00000014036	0	0	0
ENSPNYG00000014037	11	12	7
ENSPNYG00000014038	531	644	639
ENSPNYG00000014039	0	0	0
ENSPNYG00000014040	8	7	12
ENSPNYG00000014041	0	0	0
ENSPNYG00000014042	0	0	0
ENSPNYG00000014043	0	0	0
ENSPNYG00000014044	1	1	1
ENSPNYG00000014045	0	0	0
ENSPNYG00000014046	0	0	0
ENSPNYG00000014047	1	12	2
ENSPNYG00000014048	0	0	0
ENSPNYG00000014049	1	1	0
ENSPNYG00000014050	0	0	0
ENSPNYG00000014051	0	0	0
ENSPNYG00000014052	18	0	20
ENSPNYG00000014053	0	2	0
ENSPNYG00000014054	2	1	1
ENSPNYG00000014055	0	0	0
ENSPNYG00000014056	10	18	30
ENSPNYG00000014057	0	0	2
ENSPNYG00000014058	0	0	0
ENSPNYG00000014059	0	0	0
ENSPNYG00000014060	8	9	9
ENSPNYG00000014061	8	3	6
ENSPNYG00000014062	0	1	0
ENSPNYG00000014063	0	0	0
ENSPNYG00000014064	4	0	0
ENSPNYG00000014065	1	0	0
ENSPNYG00000014066	83	13	10
ENSPNYG00000014067	0	0	0
ENSPNYG00000014068	0	0	0
ENSPNYG00000014069	0	0	1
ENSPNYG00000014070	0	0	0
ENSPNYG00000014071	0	1	6
ENSPNYG00000014072	0	0	1
ENSPNYG00000014073	0	0	0
ENSPNYG00000014074	0	1	0
ENSPNYG00000014075	191	126	121
ENSPNYG00000014076	15	4	18
ENSPNYG00000014077	1	2	1
ENSPNYG00000014078	4	4	3
ENSPNYG00000014079	0	0	0
ENSPNYG00000014080	0	0	0
ENSPNYG00000014081	0	0	0
ENSPNYG00000014082	131	116	116
ENSPNYG00000014083	3	1	1
ENSPNYG00000014084	0	0	0
ENSPNYG00000014085	0	0	0
ENSPNYG00000014086	0	0	1
ENSPNYG00000014087	8	7	10
ENSPNYG00000014088	2	1	0
ENSPNYG00000014089	48	25	11
ENSPNYG00000014090	447	433	504
ENSPNYG00000014091	0	1	0
ENSPNYG00000014092	0	2	12
ENSPNYG00000014093	8	3	8
ENSPNYG00000014094	3	5	7
ENSPNYG00000014095	5	3	2
ENSPNYG00000014096	26	7	9
ENSPNYG00000014097	5	0	0
ENSPNYG00000014098	0	0	0
ENSPNYG00000014099	3	3	0
ENSPNYG00000014100	0	1	1
ENSPNYG00000014101	0	0	0
ENSPNYG00000014102	0	0	0
ENSPNYG00000014103	0	2	1
ENSPNYG00000014104	0	0	0
ENSPNYG00000014105	0	0	0
ENSPNYG00000014106	3	2	2
ENSPNYG00000014107	0	0	0
ENSPNYG00000014108	0	0	0
ENSPNYG00000014109	1	0	0
ENSPNYG00000014110	0	1	4
ENSPNYG00000014111	0	1	7
ENSPNYG00000014112	15	12	19
ENSPNYG00000014113	1	2	10
ENSPNYG00000014114	0	0	0
ENSPNYG00000014115	0	0	0
ENSPNYG00000014116	1	1	1
ENSPNYG00000014117	2	6	2
ENSPNYG00000014118	3	2	3
ENSPNYG00000014119	7	4	3
ENSPNYG00000014120	2	0	1
ENSPNYG00000014121	0	0	0
ENSPNYG00000014122	3	11	8
ENSPNYG00000014123	1	1	1
ENSPNYG00000014124	1	1	2
ENSPNYG00000014125	21	20	67
ENSPNYG00000014126	1	3	2
ENSPNYG00000014127	3	0	0
ENSPNYG00000014128	1	0	6
ENSPNYG00000014129	1	0	0
ENSPNYG00000014130	0	0	2
ENSPNYG00000014131	0	3	0
ENSPNYG00000014132	0	0	0
ENSPNYG00000014133	5	0	4
ENSPNYG00000014134	33	39	36
ENSPNYG00000014135	2	2	4
ENSPNYG00000014136	1199	1528	1261
ENSPNYG00000014137	0	0	0
ENSPNYG00000014138	4	0	6
ENSPNYG00000014139	5	4	0
ENSPNYG00000014140	11	0	12
ENSPNYG00000014141	1	0	0
ENSPNYG00000014142	0	0	0
ENSPNYG00000014143	0	1	0
ENSPNYG00000014144	5	1	2
ENSPNYG00000014145	31	5	20
ENSPNYG00000014146	0	0	0
ENSPNYG00000014147	1	0	0
ENSPNYG00000014148	28	42	37
ENSPNYG00000014149	2	2	7
ENSPNYG00000014150	1	0	0
ENSPNYG00000014151	140	82	83
ENSPNYG00000014152	10	8	10
ENSPNYG00000014153	0	1	0
ENSPNYG00000014154	0	1	1
ENSPNYG00000014155	6	0	0
ENSPNYG00000014156	0	0	0
ENSPNYG00000014157	2	4	7
ENSPNYG00000014158	0	0	0
ENSPNYG00000014159	35	21	27
ENSPNYG00000014160	16	13	19
ENSPNYG00000014161	0	1	0
ENSPNYG00000014162	0	0	0
ENSPNYG00000014163	0	0	0
ENSPNYG00000014164	3	3	2
ENSPNYG00000014165	1	0	2
ENSPNYG00000014166	0	0	0
ENSPNYG00000014167	0	0	0
ENSPNYG00000014168	0	0	0
ENSPNYG00000014169	3	2	1
ENSPNYG00000014170	25	14	13
ENSPNYG00000014171	0	0	0
ENSPNYG00000014172	19	4	10
ENSPNYG00000014173	0	0	0
ENSPNYG00000014174	0	0	0
ENSPNYG00000014175	0	0	2
ENSPNYG00000014176	3361	3501	5164
ENSPNYG00000014177	0	0	0
ENSPNYG00000014178	104	72	119
ENSPNYG00000014179	1	2	9
ENSPNYG00000014180	3	0	0
ENSPNYG00000014181	0	0	0
ENSPNYG00000014182	2	0	0
ENSPNYG00000014183	0	0	0
ENSPNYG00000014184	0	1	0
ENSPNYG00000014185	0	0	1
ENSPNYG00000014186	4	10	9
ENSPNYG00000014187	5	2	3
ENSPNYG00000014188	0	1	0
ENSPNYG00000014189	0	0	0
ENSPNYG00000014190	12	5	9
ENSPNYG00000014191	71	4	19
ENSPNYG00000014192	6	1	0
ENSPNYG00000014193	0	0	0
ENSPNYG00000014194	0	0	0
ENSPNYG00000014195	0	1	2
ENSPNYG00000014196	3	0	0
ENSPNYG00000014197	0	0	0
ENSPNYG00000014198	0	0	0
ENSPNYG00000014199	0	0	0
ENSPNYG00000014200	0	0	0
ENSPNYG00000014201	0	0	0
ENSPNYG00000014202	24	0	1
ENSPNYG00000014203	0	0	0
ENSPNYG00000014204	0	3	2
ENSPNYG00000014205	1	0	0
ENSPNYG00000014206	368	142	287
ENSPNYG00000014207	0	0	0
ENSPNYG00000014208	0	0	0
ENSPNYG00000014209	3	1	12
ENSPNYG00000014210	0	0	0
ENSPNYG00000014211	1	9	7
