Gene	Mz_1_Eye	Mz_2_Eye
ENSMZEG00005026776	0	0
ENSMZEG00005026777	0	0
ENSMZEG00005026778	0	0
ENSMZEG00005026779	0	0
ENSMZEG00005026780	0	1
ENSMZEG00005026781	1	7
ENSMZEG00005026782	2	0
ENSMZEG00005026783	4	0
ENSMZEG00005026784	0	0
ENSMZEG00005026785	15	10
ENSMZEG00005026786	0	0
ENSMZEG00005026787	0	0
ENSMZEG00005026788	1	1
ENSMZEG00005026789	0	0
ENSMZEG00005026790	61	14
ENSMZEG00005026791	6	9
ENSMZEG00005026792	13	10
ENSMZEG00005026793	4	17
ENSMZEG00005026794	289	168
ENSMZEG00005026795	1	8
ENSMZEG00005026796	1	0
ENSMZEG00005026797	22	1
ENSMZEG00005026798	4	8
ENSMZEG00005026799	1	0
ENSMZEG00005026800	0	1
ENSMZEG00005026801	0	0
ENSMZEG00005026802	0	0
ENSMZEG00005026803	0	0
ENSMZEG00005026804	0	0
ENSMZEG00005026805	0	0
ENSMZEG00005026806	5	3
ENSMZEG00005026807	0	1
ENSMZEG00005026808	5	0
ENSMZEG00005026809	0	0
ENSMZEG00005026810	12	1
ENSMZEG00005026811	1	1
ENSMZEG00005026812	1	21
ENSMZEG00005026813	5	1
ENSMZEG00005026814	0	0
ENSMZEG00005026815	22	6
ENSMZEG00005026816	5	5
ENSMZEG00005026817	6	2
ENSMZEG00005026818	2	5
ENSMZEG00005026819	0	1
ENSMZEG00005026820	0	0
ENSMZEG00005026821	5	1
ENSMZEG00005026822	0	0
ENSMZEG00005026823	0	0
ENSMZEG00005026824	0	0
ENSMZEG00005026825	3	0
ENSMZEG00005026826	0	0
ENSMZEG00005026827	0	0
ENSMZEG00005026828	0	0
ENSMZEG00005026829	0	0
ENSMZEG00005026830	0	0
ENSMZEG00005026831	1	1
ENSMZEG00005026832	0	0
ENSMZEG00005026833	0	0
ENSMZEG00005026834	0	0
ENSMZEG00005026835	0	2
ENSMZEG00005026836	0	0
ENSMZEG00005026837	0	2
ENSMZEG00005026838	0	0
ENSMZEG00005026839	1	0
ENSMZEG00005026840	0	1
ENSMZEG00005026841	0	0
ENSMZEG00005026842	7	7
ENSMZEG00005026843	24	6
ENSMZEG00005026844	10	7
ENSMZEG00005026845	3	22
ENSMZEG00005026846	0	0
ENSMZEG00005026847	1	2
ENSMZEG00005026848	0	0
ENSMZEG00005026849	578	115
ENSMZEG00005026850	723	1788
ENSMZEG00005026851	2	2
ENSMZEG00005026852	2	15
ENSMZEG00005026853	3	2
ENSMZEG00005026854	9	7
ENSMZEG00005026855	81	52
ENSMZEG00005026856	3517	680
ENSMZEG00005026857	0	0
ENSMZEG00005026858	30	17
ENSMZEG00005026859	10	2
ENSMZEG00005026860	6	4
ENSMZEG00005026861	1	2
ENSMZEG00005026862	3546	1313
ENSMZEG00005026863	20	4
ENSMZEG00005026864	0	2
ENSMZEG00005026865	0	0
ENSMZEG00005026866	0	0
ENSMZEG00005026867	0	0
ENSMZEG00005026868	0	0
ENSMZEG00005026869	0	0
ENSMZEG00005026870	2	8
ENSMZEG00005026871	0	0
ENSMZEG00005026872	0	4
ENSMZEG00005026873	0	0
ENSMZEG00005026874	0	0
ENSMZEG00005026875	161	731
ENSMZEG00005026876	14	5
ENSMZEG00005026877	0	0
ENSMZEG00005026878	0	0
ENSMZEG00005026879	0	0
ENSMZEG00005026880	0	1
ENSMZEG00005026881	0	0
ENSMZEG00005026882	2	16
ENSMZEG00005026883	0	0
ENSMZEG00005026884	2	9
ENSMZEG00005026885	0	0
ENSMZEG00005026886	0	1
ENSMZEG00005026887	0	0
ENSMZEG00005026888	0	0
ENSMZEG00005026889	0	0
ENSMZEG00005026890	0	0
ENSMZEG00005026891	10	25
ENSMZEG00005026892	1	16
ENSMZEG00005026893	1	0
ENSMZEG00005026894	9	10
ENSMZEG00005026895	0	0
ENSMZEG00005026896	0	0
ENSMZEG00005026897	1	0
ENSMZEG00005026898	1	1
ENSMZEG00005026899	5	0
ENSMZEG00005026900	866	329
ENSMZEG00005026901	0	0
ENSMZEG00005026902	9	3
ENSMZEG00005026903	6	0
ENSMZEG00005026904	1	0
ENSMZEG00005026905	160	8
ENSMZEG00005026906	0	0
ENSMZEG00005026907	0	0
ENSMZEG00005026908	0	0
ENSMZEG00005026909	0	0
ENSMZEG00005026910	0	0
ENSMZEG00005026911	21	3
ENSMZEG00005026912	0	2
ENSMZEG00005026913	0	0
ENSMZEG00005026914	155	139
ENSMZEG00005026915	0	0
ENSMZEG00005026916	1	3
ENSMZEG00005026917	13	4
ENSMZEG00005026918	3	5
ENSMZEG00005026919	1492	752
ENSMZEG00005026920	2	0
ENSMZEG00005026921	1526	10657
ENSMZEG00005026922	394	360
ENSMZEG00005026923	1	0
ENSMZEG00005026924	189	1108
ENSMZEG00005026925	1	0
ENSMZEG00005026926	0	0
ENSMZEG00005026927	41	4
ENSMZEG00005026928	3	3
ENSMZEG00005026929	0	0
ENSMZEG00005026930	0	0
ENSMZEG00005026931	0	0
ENSMZEG00005026932	0	0
ENSMZEG00005026933	2	1
ENSMZEG00005026934	1	0
ENSMZEG00005026935	1	0
ENSMZEG00005026936	0	0
ENSMZEG00005026937	0	0
ENSMZEG00005026938	0	0
ENSMZEG00005026939	14	16
ENSMZEG00005026940	0	0
ENSMZEG00005026941	0	0
ENSMZEG00005026942	0	2
ENSMZEG00005026943	0	0
ENSMZEG00005026944	0	0
ENSMZEG00005026945	0	0
ENSMZEG00005026946	1	1
ENSMZEG00005026947	0	0
ENSMZEG00005026948	0	0
ENSMZEG00005026949	1	2
ENSMZEG00005026950	5	8
ENSMZEG00005026951	3	3
ENSMZEG00005026952	1274	1130
ENSMZEG00005026953	1	3
ENSMZEG00005026954	2	4
ENSMZEG00005026955	1	0
ENSMZEG00005026956	2	0
ENSMZEG00005026957	684	1151
ENSMZEG00005026958	128	14
ENSMZEG00005026959	6391	902
ENSMZEG00005026960	0	0
ENSMZEG00005026961	0	7
ENSMZEG00005026962	0	0
ENSMZEG00005026963	7	0
ENSMZEG00005026964	0	0
ENSMZEG00005026965	0	0
ENSMZEG00005026966	1	0
ENSMZEG00005026967	0	0
ENSMZEG00005026968	0	0
ENSMZEG00005026969	0	1
ENSMZEG00005026970	3	2
ENSMZEG00005026971	0	0
ENSMZEG00005026972	0	0
ENSMZEG00005026973	51	5
ENSMZEG00005026974	78	5
ENSMZEG00005026975	46	28
ENSMZEG00005026976	0	2
ENSMZEG00005026977	0	3
ENSMZEG00005026978	1	0
ENSMZEG00005026979	23	1
ENSMZEG00005026980	0	0
ENSMZEG00005026981	0	0
ENSMZEG00005026982	4	1
ENSMZEG00005026983	0	1
ENSMZEG00005026984	0	0
ENSMZEG00005026985	0	8
ENSMZEG00005026986	3	2
ENSMZEG00005026987	0	0
ENSMZEG00005026988	4	7
ENSMZEG00005026989	0	0
ENSMZEG00005026990	2	2
ENSMZEG00005026991	36	25
ENSMZEG00005026992	478	639
ENSMZEG00005026993	0	0
ENSMZEG00005026994	0	5
ENSMZEG00005026995	0	0
ENSMZEG00005026996	330	986
ENSMZEG00005026997	4	2
ENSMZEG00005026998	1	0
ENSMZEG00005026999	4	6
ENSMZEG00005027000	0	0
ENSMZEG00005027001	3	2
ENSMZEG00005027002	0	0
ENSMZEG00005027003	2	2
ENSMZEG00005027004	2	0
ENSMZEG00005027005	3	0
ENSMZEG00005027006	0	0
ENSMZEG00005027007	0	1
ENSMZEG00005027008	1	0
ENSMZEG00005027009	10	0
ENSMZEG00005027010	9	11
ENSMZEG00005027011	0	0
ENSMZEG00005027012	0	2
ENSMZEG00005027013	0	0
ENSMZEG00005027014	0	0
ENSMZEG00005027015	3	0
ENSMZEG00005027016	1	2
ENSMZEG00005027017	1	0
ENSMZEG00005027018	2	1
ENSMZEG00005027019	1	1
ENSMZEG00005027020	11	14
ENSMZEG00005027021	0	0
ENSMZEG00005027022	0	0
ENSMZEG00005027023	0	0
ENSMZEG00005027024	0	0
ENSMZEG00005027025	0	1
ENSMZEG00005027026	49	229
ENSMZEG00005027027	0	0
ENSMZEG00005027028	0	2
ENSMZEG00005027029	0	0
ENSMZEG00005027030	0	0
ENSMZEG00005027031	0	0
ENSMZEG00005027032	2	0
ENSMZEG00005027033	3	0
ENSMZEG00005027034	1	2
ENSMZEG00005027035	0	0
ENSMZEG00005027036	0	0
ENSMZEG00005027037	2	0
ENSMZEG00005027038	2	0
ENSMZEG00005027039	0	0
ENSMZEG00005027040	0	0
ENSMZEG00005027041	0	0
ENSMZEG00005027042	50	247
ENSMZEG00005027043	2	3
ENSMZEG00005027044	10	4
ENSMZEG00005027045	1	5
ENSMZEG00005027046	7	1
ENSMZEG00005027047	0	0
ENSMZEG00005027048	10	7
ENSMZEG00005027049	7	1
ENSMZEG00005027050	0	0
ENSMZEG00005027051	14	8
ENSMZEG00005027052	929	831
ENSMZEG00005027053	4	3
ENSMZEG00005027054	0	0
ENSMZEG00005027055	0	5
ENSMZEG00005027056	2	0
ENSMZEG00005027057	1	3
ENSMZEG00005027058	1	0
ENSMZEG00005027059	0	0
ENSMZEG00005027060	0	3
ENSMZEG00005027061	5	0
ENSMZEG00005027062	0	1
ENSMZEG00005027063	0	1
ENSMZEG00005027064	0	0
ENSMZEG00005027065	2	0
ENSMZEG00005027066	2	2
ENSMZEG00005027067	0	0
ENSMZEG00005027068	0	0
ENSMZEG00005027069	0	0
ENSMZEG00005027070	0	0
ENSMZEG00005027071	0	0
ENSMZEG00005027072	0	0
ENSMZEG00005027073	1	3
ENSMZEG00005027074	17	188
ENSMZEG00005027075	2	18
ENSMZEG00005027076	0	0
ENSMZEG00005027077	1	2
ENSMZEG00005027078	0	2
ENSMZEG00005027079	10	5
ENSMZEG00005027080	29	77
ENSMZEG00005027081	0	2
ENSMZEG00005027082	0	5
ENSMZEG00005027083	0	0
ENSMZEG00005027084	0	0
ENSMZEG00005027085	1	0
ENSMZEG00005027086	0	0
ENSMZEG00005027087	1736	2347
ENSMZEG00005027088	0	0
ENSMZEG00005027089	5	3
ENSMZEG00005027090	1	0
ENSMZEG00005027091	2	0
ENSMZEG00005027092	0	0
ENSMZEG00005027093	0	0
ENSMZEG00005027094	0	0
ENSMZEG00005027095	2	1
ENSMZEG00005027096	3	4
ENSMZEG00005027097	0	0
ENSMZEG00005027098	0	0
ENSMZEG00005027099	0	0
ENSMZEG00005027100	0	0
ENSMZEG00005027101	0	0
ENSMZEG00005027102	0	3
ENSMZEG00005027103	0	0
ENSMZEG00005027104	0	0
ENSMZEG00005027105	0	14
ENSMZEG00005027106	8	5
ENSMZEG00005027107	1	0
ENSMZEG00005027108	0	0
ENSMZEG00005027109	34	1
ENSMZEG00005027110	27	18
ENSMZEG00005027111	5	0
ENSMZEG00005027112	1	0
ENSMZEG00005027113	0	0
ENSMZEG00005027114	3	0
ENSMZEG00005027115	58	9
ENSMZEG00005027116	9	4
ENSMZEG00005027117	0	0
ENSMZEG00005027118	0	0
ENSMZEG00005027119	4	0
ENSMZEG00005027120	155	63
ENSMZEG00005027121	0	0
ENSMZEG00005027122	3	2
ENSMZEG00005027123	1	0
ENSMZEG00005027124	0	0
ENSMZEG00005027125	0	0
ENSMZEG00005027126	8	6
ENSMZEG00005027127	0	3
ENSMZEG00005027128	5	9
ENSMZEG00005027129	35	27
ENSMZEG00005027130	0	0
ENSMZEG00005027131	0	0
ENSMZEG00005027132	0	0
ENSMZEG00005027133	0	0
ENSMZEG00005027134	0	1
ENSMZEG00005027135	1	1
ENSMZEG00005027136	0	0
ENSMZEG00005027137	0	0
ENSMZEG00005027138	0	0
ENSMZEG00005027139	0	0
ENSMZEG00005027140	0	0
ENSMZEG00005027141	0	0
ENSMZEG00005027142	0	0
ENSMZEG00005027143	0	0
ENSMZEG00005027144	0	0
ENSMZEG00005027145	2	1
ENSMZEG00005027146	1	7
ENSMZEG00005027147	2	20
ENSMZEG00005027148	0	0
ENSMZEG00005027149	0	0
ENSMZEG00005027150	2	0
ENSMZEG00005027151	2	0
ENSMZEG00005027152	0	0
ENSMZEG00005027153	0	0
ENSMZEG00005027154	0	0
ENSMZEG00005027155	5	1
ENSMZEG00005027156	3	0
ENSMZEG00005027157	5	0
ENSMZEG00005027158	2	0
ENSMZEG00005027159	1463	296
ENSMZEG00005027160	1	1
ENSMZEG00005027161	0	0
ENSMZEG00005027162	2	1
ENSMZEG00005027163	0	0
ENSMZEG00005027164	1978	503
ENSMZEG00005027165	438	132
ENSMZEG00005027166	0	1
ENSMZEG00005027167	0	0
ENSMZEG00005027168	0	2
ENSMZEG00005027169	0	1
ENSMZEG00005027170	2	1
ENSMZEG00005027171	28	21
ENSMZEG00005027172	1	2
ENSMZEG00005027173	14	8
ENSMZEG00005027174	42	33
ENSMZEG00005027175	0	0
ENSMZEG00005027176	0	0
ENSMZEG00005027177	0	0
ENSMZEG00005027178	0	0
ENSMZEG00005027179	0	0
ENSMZEG00005027180	0	0
ENSMZEG00005027181	0	0
ENSMZEG00005027182	0	0
ENSMZEG00005027183	1	0
ENSMZEG00005027184	1	0
ENSMZEG00005027185	0	0
ENSMZEG00005027186	0	0
ENSMZEG00005027187	0	0
ENSMZEG00005027188	9	11
ENSMZEG00005027189	7	1
ENSMZEG00005027190	2	1
ENSMZEG00005027191	0	0
ENSMZEG00005027192	1	0
ENSMZEG00005027193	0	0
ENSMZEG00005027194	3	2
ENSMZEG00005027195	0	1
ENSMZEG00005027196	24	9
ENSMZEG00005027197	94	59
ENSMZEG00005027198	0	0
ENSMZEG00005027199	0	0
ENSMZEG00005027200	0	1
ENSMZEG00005027201	16	9
ENSMZEG00005027202	0	1
ENSMZEG00005027203	1	8
ENSMZEG00005027204	0	0
ENSMZEG00005027205	0	1
ENSMZEG00005027206	1	1
ENSMZEG00005027207	0	0
ENSMZEG00005027208	1	1
ENSMZEG00005027209	0	0
ENSMZEG00005027210	0	0
ENSMZEG00005027211	21	13
ENSMZEG00005027212	24	1
ENSMZEG00005027213	5	1
ENSMZEG00005027214	0	0
ENSMZEG00005027215	0	0
ENSMZEG00005027216	7	0
ENSMZEG00005027217	247	13
ENSMZEG00005027218	13	334
ENSMZEG00005027219	143	948
ENSMZEG00005027220	8	12
ENSMZEG00005027221	0	0
ENSMZEG00005027222	0	0
ENSMZEG00005027223	169	13
ENSMZEG00005027224	8	8
ENSMZEG00005027225	3	2
ENSMZEG00005027226	0	0
ENSMZEG00005027227	17	9
ENSMZEG00005027228	0	1
ENSMZEG00005027229	0	2
ENSMZEG00005027230	15	11
ENSMZEG00005027231	0	0
ENSMZEG00005027232	0	0
ENSMZEG00005027233	18	8
ENSMZEG00005027234	1	2
ENSMZEG00005027235	2	0
ENSMZEG00005027236	181	108
ENSMZEG00005027237	6	7
ENSMZEG00005027238	6	6
ENSMZEG00005027239	1	0
ENSMZEG00005027240	30	8
ENSMZEG00005027241	0	1
ENSMZEG00005027242	6	3
ENSMZEG00005027243	0	1
ENSMZEG00005027244	0	0
ENSMZEG00005027245	0	0
ENSMZEG00005027246	6	0
ENSMZEG00005027247	0	0
ENSMZEG00005027248	0	0
ENSMZEG00005027249	7	10
ENSMZEG00005027250	0	0
ENSMZEG00005027251	0	0
ENSMZEG00005027252	0	0
ENSMZEG00005027253	0	0
ENSMZEG00005027254	0	0
ENSMZEG00005027255	0	0
ENSMZEG00005027256	0	0
ENSMZEG00005027257	0	0
ENSMZEG00005027258	0	0
ENSMZEG00005027259	4	5
ENSMZEG00005027260	0	0
ENSMZEG00005027261	1	1
ENSMZEG00005027262	12	9
ENSMZEG00005027263	1	0
ENSMZEG00005027264	0	0
ENSMZEG00005027265	32	40
ENSMZEG00005027266	0	0
ENSMZEG00005027267	9	6
ENSMZEG00005027268	4	1
ENSMZEG00005027269	0	0
ENSMZEG00005027270	0	0
ENSMZEG00005027271	0	2
ENSMZEG00005027272	0	1
ENSMZEG00005027273	9	2
ENSMZEG00005027274	3	6
ENSMZEG00005027275	18	15
ENSMZEG00005027276	0	0
ENSMZEG00005027277	0	0
ENSMZEG00005027278	117	166
ENSMZEG00005027279	0	0
ENSMZEG00005027280	6	0
ENSMZEG00005027281	1	0
ENSMZEG00005027282	13	21
ENSMZEG00005027283	0	0
ENSMZEG00005027284	19	28
ENSMZEG00005027285	0	0
ENSMZEG00005027286	0	0
ENSMZEG00005027287	0	0
ENSMZEG00005027288	0	0
ENSMZEG00005027289	2	0
ENSMZEG00005027290	0	0
ENSMZEG00005027291	823	463
ENSMZEG00005027292	0	2
ENSMZEG00005027293	1	0
ENSMZEG00005027294	22	17
ENSMZEG00005027295	1	1
ENSMZEG00005027296	5	13
ENSMZEG00005027297	5	0
ENSMZEG00005027298	0	0
ENSMZEG00005027299	5	7
ENSMZEG00005027300	1299	1877
ENSMZEG00005027301	102	64
ENSMZEG00005027302	0	1
ENSMZEG00005027303	0	20
ENSMZEG00005027304	0	0
ENSMZEG00005027305	2	3
ENSMZEG00005027306	1	6
ENSMZEG00005027307	1	0
ENSMZEG00005027308	2	0
ENSMZEG00005027309	0	0
ENSMZEG00005027310	0	0
ENSMZEG00005027311	4	1
ENSMZEG00005027312	0	0
ENSMZEG00005027313	6	13
ENSMZEG00005027314	0	1
ENSMZEG00005027315	0	0
ENSMZEG00005027316	3	2
ENSMZEG00005027317	5	1
ENSMZEG00005027318	17	0
ENSMZEG00005027319	0	0
ENSMZEG00005027320	0	5
ENSMZEG00005027321	6	0
ENSMZEG00005027322	0	0
ENSMZEG00005027323	9	0
ENSMZEG00005027324	7	1
ENSMZEG00005027325	4	7
ENSMZEG00005027326	0	0
ENSMZEG00005027327	1	0
ENSMZEG00005027328	52	19
ENSMZEG00005027329	0	0
ENSMZEG00005027330	12	1
ENSMZEG00005027331	560	4081
ENSMZEG00005027332	42	78
ENSMZEG00005027333	19	7
ENSMZEG00005027334	0	0
ENSMZEG00005027335	0	0
ENSMZEG00005027336	6	2
ENSMZEG00005027337	1	3
ENSMZEG00005027338	15	4
ENSMZEG00005027339	1	1
ENSMZEG00005027340	0	0
ENSMZEG00005027341	2	31
ENSMZEG00005027342	0	0
ENSMZEG00005027343	0	0
ENSMZEG00005027344	5	0
ENSMZEG00005027345	115	45
ENSMZEG00005027346	1	3
ENSMZEG00005027347	0	6
ENSMZEG00005027348	0	2
ENSMZEG00005027349	35	41
ENSMZEG00005027350	10	13
ENSMZEG00005027351	16	63
ENSMZEG00005027352	0	0
ENSMZEG00005027353	2	1
ENSMZEG00005027354	0	1
ENSMZEG00005027355	3	0
ENSMZEG00005027356	0	0
ENSMZEG00005027357	3	1
ENSMZEG00005027358	2	1
ENSMZEG00005027359	0	0
ENSMZEG00005027360	0	0
ENSMZEG00005027361	7	17
ENSMZEG00005027362	3	3
ENSMZEG00005027363	1	1
ENSMZEG00005027364	7	2
ENSMZEG00005027365	2	6
ENSMZEG00005027366	0	0
ENSMZEG00005027367	24	22
ENSMZEG00005027368	909	641
ENSMZEG00005027369	0	1
ENSMZEG00005027370	2	0
ENSMZEG00005027371	2	12
ENSMZEG00005027372	0	0
ENSMZEG00005027373	1	0
ENSMZEG00005027374	0	0
ENSMZEG00005027375	213	137
ENSMZEG00005027376	34	75
ENSMZEG00005027377	1	2
ENSMZEG00005027378	1	2
ENSMZEG00005027379	4	11
ENSMZEG00005027380	0	0
ENSMZEG00005027381	24	52
ENSMZEG00005027382	29	4
ENSMZEG00005027383	2780	1795
ENSMZEG00005027384	10	1
ENSMZEG00005027385	4	2
ENSMZEG00005027386	0	0
ENSMZEG00005027387	5	3
ENSMZEG00005027388	2	0
ENSMZEG00005027389	0	0
ENSMZEG00005027390	16	0
ENSMZEG00005027391	3	0
ENSMZEG00005027392	5	4
ENSMZEG00005027393	2	7
ENSMZEG00005027394	2	4
ENSMZEG00005027395	2	2
ENSMZEG00005027396	0	0
ENSMZEG00005027397	3	0
ENSMZEG00005027398	4	2
ENSMZEG00005027399	0	0
ENSMZEG00005027400	3	0
ENSMZEG00005027401	14	3
ENSMZEG00005027402	5	2
ENSMZEG00005027403	2	3
ENSMZEG00005027404	0	3
ENSMZEG00005027405	1	0
ENSMZEG00005027406	0	0
ENSMZEG00005027407	0	0
ENSMZEG00005027408	0	0
ENSMZEG00005027409	0	1
ENSMZEG00005027410	3	2
ENSMZEG00005027411	8	1
ENSMZEG00005027412	3	1
ENSMZEG00005027413	0	0
ENSMZEG00005027414	0	0
ENSMZEG00005027415	5	6
ENSMZEG00005027416	0	0
ENSMZEG00005027417	0	0
ENSMZEG00005027418	31	129
ENSMZEG00005027419	672	1016
ENSMZEG00005027420	253	78
ENSMZEG00005027421	2	2
ENSMZEG00005027422	0	0
ENSMZEG00005027423	0	0
ENSMZEG00005027424	0	0
ENSMZEG00005027425	0	0
ENSMZEG00005027426	0	1
ENSMZEG00005027427	2	7
ENSMZEG00005027428	0	2
ENSMZEG00005027429	1	2
ENSMZEG00005027430	1	0
ENSMZEG00005027431	5	0
ENSMZEG00005027432	47	35
ENSMZEG00005027433	399	2342
ENSMZEG00005027434	5	3
ENSMZEG00005027435	12	5
ENSMZEG00005027436	2	3
ENSMZEG00005027437	0	0
ENSMZEG00005027438	6	1
ENSMZEG00005027439	0	0
ENSMZEG00005027440	139	173
ENSMZEG00005027441	5	3
ENSMZEG00005027442	2	0
ENSMZEG00005027443	1	0
ENSMZEG00005027444	3	20
ENSMZEG00005027445	0	2
ENSMZEG00005027446	233	335
ENSMZEG00005027447	73	57
ENSMZEG00005027448	2	2
ENSMZEG00005027449	0	0
ENSMZEG00005027450	0	0
ENSMZEG00005027451	1	0
ENSMZEG00005027452	5	0
ENSMZEG00005027453	0	0
ENSMZEG00005027454	2	1
ENSMZEG00005027455	0	1
ENSMZEG00005027456	128	151
ENSMZEG00005027457	0	0
ENSMZEG00005027458	0	0
ENSMZEG00005027459	0	0
ENSMZEG00005027460	7	3
ENSMZEG00005027461	0	0
ENSMZEG00005027462	0	0
ENSMZEG00005027463	5	7
ENSMZEG00005027464	0	1
ENSMZEG00005027465	0	0
ENSMZEG00005027466	0	0
ENSMZEG00005027467	1	1
ENSMZEG00005027468	83	578
ENSMZEG00005027469	1	3
ENSMZEG00005027470	0	0
ENSMZEG00005027471	0	1
ENSMZEG00005027472	0	0
ENSMZEG00005027473	0	3
ENSMZEG00005027474	104	151
ENSMZEG00005027475	0	0
ENSMZEG00005027476	2	2
ENSMZEG00005027477	0	2
ENSMZEG00005027478	0	0
ENSMZEG00005027479	0	11
ENSMZEG00005027480	3	6
ENSMZEG00005027481	0	0
ENSMZEG00005027482	0	0
ENSMZEG00005027483	0	0
ENSMZEG00005027484	0	0
ENSMZEG00005027485	6	2
ENSMZEG00005027486	10	6
ENSMZEG00005027487	1	1
ENSMZEG00005027488	0	0
ENSMZEG00005027489	5	9
ENSMZEG00005027490	0	0
ENSMZEG00005027491	0	6
ENSMZEG00005027492	0	1
ENSMZEG00005027493	0	0
ENSMZEG00005027494	0	0
ENSMZEG00005027495	0	0
ENSMZEG00005027496	0	0
ENSMZEG00005027497	0	0
ENSMZEG00005027498	2	0
ENSMZEG00005027499	0	0
ENSMZEG00005027500	0	0
ENSMZEG00005027501	2	2
ENSMZEG00005027502	0	1
ENSMZEG00005027503	0	0
ENSMZEG00005027504	19	7
ENSMZEG00005027505	1	6
ENSMZEG00005027506	5	1
ENSMZEG00005027507	0	0
ENSMZEG00005027508	0	0
ENSMZEG00005027509	0	0
ENSMZEG00005027510	440	3866
ENSMZEG00005027511	1	0
ENSMZEG00005027512	8	72
ENSMZEG00005027513	0	0
ENSMZEG00005027514	0	0
ENSMZEG00005027515	5	5
ENSMZEG00005027516	0	0
ENSMZEG00005027517	0	0
ENSMZEG00005027518	0	0
ENSMZEG00005027519	0	0
ENSMZEG00005027520	2	0
ENSMZEG00005027521	0	1
ENSMZEG00005027522	1	0
ENSMZEG00005027523	0	0
ENSMZEG00005027524	0	0
ENSMZEG00005027525	10	4
ENSMZEG00005027526	0	2
ENSMZEG00005027527	0	4
ENSMZEG00005027528	4	2
ENSMZEG00005027529	0	1
ENSMZEG00005027530	6	1
ENSMZEG00005027531	3	9
ENSMZEG00005027532	0	2
ENSMZEG00005027533	1	0
ENSMZEG00005027534	4	1
ENSMZEG00005027535	2	2
ENSMZEG00005027536	0	0
ENSMZEG00005027537	1	2
ENSMZEG00005027538	2	1
ENSMZEG00005027539	0	0
ENSMZEG00005027540	0	0
ENSMZEG00005027541	3	2
ENSMZEG00005027542	0	0
ENSMZEG00005027543	1	0
ENSMZEG00005027544	6	0
ENSMZEG00005027545	3	0
ENSMZEG00005027546	0	0
ENSMZEG00005027547	0	0
ENSMZEG00005027548	0	0
ENSMZEG00005027549	0	1
ENSMZEG00005027550	11	2
ENSMZEG00005027551	0	0
ENSMZEG00005027552	0	0
ENSMZEG00005027553	0	0
ENSMZEG00005027554	0	0
ENSMZEG00005027555	4	8
ENSMZEG00005027556	1	2
ENSMZEG00005027557	0	0
ENSMZEG00005027558	148	65
ENSMZEG00005027559	0	0
ENSMZEG00005027560	0	0
ENSMZEG00005027561	0	0
ENSMZEG00005027562	4	0
ENSMZEG00005027563	10	0
ENSMZEG00005027564	985	312
ENSMZEG00005027565	3	0
ENSMZEG00005027566	6	1
ENSMZEG00005027567	5	3
ENSMZEG00005027568	13	180
ENSMZEG00005027569	10	1
ENSMZEG00005027570	0	0
ENSMZEG00005027571	2	5
ENSMZEG00005027572	0	0
ENSMZEG00005027573	12	8
ENSMZEG00005027574	0	0
ENSMZEG00005027575	0	0
ENSMZEG00005027576	0	5
ENSMZEG00005027577	1	2
ENSMZEG00005027578	0	0
ENSMZEG00005027579	0	2
ENSMZEG00005027580	1	17
ENSMZEG00005027581	3	0
ENSMZEG00005027582	0	0
ENSMZEG00005027583	0	0
ENSMZEG00005027584	0	1
ENSMZEG00005027585	0	0
ENSMZEG00005027586	17	2
ENSMZEG00005027587	0	0
ENSMZEG00005027588	0	0
ENSMZEG00005027589	0	0
ENSMZEG00005027590	0	0
ENSMZEG00005027591	0	5
ENSMZEG00005027592	28	154
ENSMZEG00005027593	7101	8365
ENSMZEG00005027594	0	0
ENSMZEG00005027595	3	4
ENSMZEG00005027596	0	0
ENSMZEG00005027597	1	0
ENSMZEG00005027598	2	5
ENSMZEG00005027599	12	1
ENSMZEG00005027600	1	1
ENSMZEG00005027601	11	1
ENSMZEG00005027602	1	2
ENSMZEG00005027603	23	5
ENSMZEG00005027604	5	1
ENSMZEG00005027605	54	11
ENSMZEG00005027606	2	0
ENSMZEG00005027607	4	0
ENSMZEG00005027608	0	5
ENSMZEG00005027609	0	7
ENSMZEG00005027610	7	8
ENSMZEG00005027611	0	0
ENSMZEG00005027612	0	1
ENSMZEG00005027613	2	6
ENSMZEG00005027614	0	0
ENSMZEG00005027615	0	0
ENSMZEG00005027616	2	0
ENSMZEG00005027617	0	0
ENSMZEG00005027618	0	0
ENSMZEG00005027619	0	2
ENSMZEG00005027620	0	0
ENSMZEG00005027621	2	0
ENSMZEG00005027622	1	11
ENSMZEG00005027623	0	7
ENSMZEG00005027624	1	30
ENSMZEG00005027625	11	8
ENSMZEG00005027626	0	0
ENSMZEG00005027627	2	0
ENSMZEG00005027628	0	0
ENSMZEG00005027629	2	49
ENSMZEG00005027630	0	5
ENSMZEG00005027631	0	0
ENSMZEG00005027632	0	0
ENSMZEG00005027633	0	5
ENSMZEG00005027634	2	1
ENSMZEG00005027635	5	29
ENSMZEG00005027636	8	0
ENSMZEG00005027637	1	7
ENSMZEG00005027638	0	0
ENSMZEG00005027639	8	2
ENSMZEG00005027640	224	974
ENSMZEG00005027641	1	4
ENSMZEG00005027642	3	1
ENSMZEG00005027643	383	399
ENSMZEG00005027644	0	0
ENSMZEG00005027645	62	11
ENSMZEG00005027646	0	4
