Gene	Nb_4_Eye	Nb_5_Eye
ENSNBRG00000000870	80	88
ENSNBRG00000000871	0	0
ENSNBRG00000000872	0	0
ENSNBRG00000000873	0	0
ENSNBRG00000000874	0	0
ENSNBRG00000000875	0	0
ENSNBRG00000000876	0	0
ENSNBRG00000000877	0	0
ENSNBRG00000000878	0	0
ENSNBRG00000000879	1	43
ENSNBRG00000000880	0	0
ENSNBRG00000000881	0	0
ENSNBRG00000000882	0	0
ENSNBRG00000000883	0	0
ENSNBRG00000000884	0	0
ENSNBRG00000000885	0	0
ENSNBRG00000000886	0	0
ENSNBRG00000000887	0	0
ENSNBRG00000000888	0	0
ENSNBRG00000000889	0	0
ENSNBRG00000000890	0	0
ENSNBRG00000000891	0	0
ENSNBRG00000000892	0	0
ENSNBRG00000000893	0	0
ENSNBRG00000000894	0	0
ENSNBRG00000000895	0	0
ENSNBRG00000000896	0	0
ENSNBRG00000000897	24	34
ENSNBRG00000000898	0	0
ENSNBRG00000000899	34	42
ENSNBRG00000000900	0	0
ENSNBRG00000000901	0	0
ENSNBRG00000000902	0	0
ENSNBRG00000000903	0	0
ENSNBRG00000000904	0	0
ENSNBRG00000000905	0	0
ENSNBRG00000000906	0	0
ENSNBRG00000000907	36	69
ENSNBRG00000000908	0	0
ENSNBRG00000000909	0	0
ENSNBRG00000000910	0	0
ENSNBRG00000000911	1	33
ENSNBRG00000000912	0	0
ENSNBRG00000000913	37	41
ENSNBRG00000000914	0	0
ENSNBRG00000000915	0	0
ENSNBRG00000000916	0	0
ENSNBRG00000000917	0	0
ENSNBRG00000000918	0	0
ENSNBRG00000000919	0	0
ENSNBRG00000000920	0	0
ENSNBRG00000000921	0	0
ENSNBRG00000000922	0	0
ENSNBRG00000000923	335	378
ENSNBRG00000000924	0	0
ENSNBRG00000000925	0	0
ENSNBRG00000000926	0	0
ENSNBRG00000000927	0	0
ENSNBRG00000000928	0	0
ENSNBRG00000000929	0	0
ENSNBRG00000000930	0	0
ENSNBRG00000000931	0	0
ENSNBRG00000000932	0	0
ENSNBRG00000000933	0	0
ENSNBRG00000000934	0	0
ENSNBRG00000000935	0	0
ENSNBRG00000000936	0	0
ENSNBRG00000000937	0	0
ENSNBRG00000000938	0	0
ENSNBRG00000000939	0	0
ENSNBRG00000000940	0	0
ENSNBRG00000000941	0	0
ENSNBRG00000000942	0	0
ENSNBRG00000000943	0	0
ENSNBRG00000000944	0	0
ENSNBRG00000000945	165	203
ENSNBRG00000000946	0	0
ENSNBRG00000000947	0	0
ENSNBRG00000000948	0	0
ENSNBRG00000000949	0	0
ENSNBRG00000000950	0	0
ENSNBRG00000000951	406	425
ENSNBRG00000000952	0	0
ENSNBRG00000000953	0	0
ENSNBRG00000000954	0	0
ENSNBRG00000000955	0	0
ENSNBRG00000000956	0	0
ENSNBRG00000000957	0	0
ENSNBRG00000000958	0	0
ENSNBRG00000000959	0	0
ENSNBRG00000000960	0	0
ENSNBRG00000000961	0	0
ENSNBRG00000000962	8728	8738
ENSNBRG00000000963	0	0
ENSNBRG00000000964	64	92
ENSNBRG00000000965	26	46
ENSNBRG00000000966	0	0
ENSNBRG00000000967	0	0
ENSNBRG00000000968	0	0
ENSNBRG00000000969	0	0
ENSNBRG00000000970	276	316
ENSNBRG00000000971	0	0
ENSNBRG00000000972	71	72
ENSNBRG00000000973	58	87
ENSNBRG00000000974	0	0
ENSNBRG00000000975	0	0
ENSNBRG00000000976	0	0
ENSNBRG00000000977	0	0
ENSNBRG00000000978	0	0
ENSNBRG00000000979	102	104
ENSNBRG00000000980	0	0
ENSNBRG00000000981	0	0
ENSNBRG00000000982	0	0
ENSNBRG00000000983	0	0
ENSNBRG00000000984	0	0
ENSNBRG00000000985	0	0
ENSNBRG00000000986	5	15
ENSNBRG00000000987	0	0
ENSNBRG00000000988	0	0
ENSNBRG00000000989	0	0
ENSNBRG00000000990	376	387
ENSNBRG00000000991	0	0
ENSNBRG00000000992	0	0
ENSNBRG00000000993	0	0
ENSNBRG00000000994	0	0
ENSNBRG00000000995	0	0
ENSNBRG00000000996	0	0
ENSNBRG00000000997	1	21
ENSNBRG00000000998	20	22
ENSNBRG00000000999	0	0
ENSNBRG00000001000	0	0
ENSNBRG00000001001	0	0
ENSNBRG00000001002	0	0
ENSNBRG00000001003	0	0
ENSNBRG00000001004	0	0
ENSNBRG00000001005	0	0
ENSNBRG00000001006	0	0
ENSNBRG00000001007	0	0
ENSNBRG00000001008	0	0
ENSNBRG00000001009	0	0
ENSNBRG00000001010	32	59
ENSNBRG00000001011	0	0
ENSNBRG00000001012	0	0
ENSNBRG00000001013	0	0
ENSNBRG00000001014	26	65
ENSNBRG00000001015	0	0
ENSNBRG00000001016	0	0
ENSNBRG00000001017	0	0
ENSNBRG00000001018	0	0
ENSNBRG00000001019	0	0
ENSNBRG00000001020	0	0
ENSNBRG00000001021	0	0
ENSNBRG00000001022	0	0
ENSNBRG00000001023	0	0
ENSNBRG00000001024	0	0
ENSNBRG00000001025	0	0
ENSNBRG00000001026	0	0
ENSNBRG00000001027	0	0
ENSNBRG00000001028	0	0
ENSNBRG00000001029	615	647
ENSNBRG00000001030	0	0
ENSNBRG00000001031	0	0
ENSNBRG00000001032	0	0
ENSNBRG00000001033	0	0
ENSNBRG00000001034	0	0
ENSNBRG00000001035	0	0
ENSNBRG00000001036	0	0
ENSNBRG00000001037	0	0
ENSNBRG00000001038	0	0
ENSNBRG00000001039	0	0
ENSNBRG00000001040	0	0
ENSNBRG00000001041	0	0
ENSNBRG00000001042	0	0
ENSNBRG00000001043	289	329
ENSNBRG00000001044	29	48
ENSNBRG00000001045	0	0
ENSNBRG00000001046	0	0
ENSNBRG00000001047	0	0
ENSNBRG00000001048	0	0
ENSNBRG00000001049	0	0
ENSNBRG00000001050	0	0
ENSNBRG00000001051	0	0
ENSNBRG00000001052	0	0
ENSNBRG00000001053	0	0
ENSNBRG00000001054	0	0
ENSNBRG00000001055	0	0
ENSNBRG00000001056	0	0
ENSNBRG00000001057	0	0
ENSNBRG00000001058	0	0
ENSNBRG00000001059	0	0
ENSNBRG00000001060	7	19
ENSNBRG00000001061	0	0
ENSNBRG00000001062	0	0
ENSNBRG00000001063	0	0
ENSNBRG00000001064	0	0
ENSNBRG00000001065	0	0
ENSNBRG00000001066	0	0
ENSNBRG00000001067	0	0
ENSNBRG00000001068	0	0
ENSNBRG00000001069	0	0
ENSNBRG00000001070	0	0
ENSNBRG00000001071	0	0
ENSNBRG00000001072	0	0
ENSNBRG00000001073	0	0
ENSNBRG00000001074	0	0
ENSNBRG00000001075	0	0
ENSNBRG00000001076	0	0
ENSNBRG00000001077	17	19
ENSNBRG00000001078	0	0
ENSNBRG00000001079	0	0
ENSNBRG00000001080	1	20
ENSNBRG00000001081	257	291
ENSNBRG00000001082	46	53
ENSNBRG00000001083	0	0
ENSNBRG00000001084	0	0
ENSNBRG00000001085	0	0
ENSNBRG00000001086	0	0
ENSNBRG00000001087	0	0
ENSNBRG00000001088	0	0
ENSNBRG00000001089	24	27
ENSNBRG00000001090	153	159
ENSNBRG00000001091	0	0
ENSNBRG00000001092	0	0
ENSNBRG00000001093	0	0
ENSNBRG00000001094	0	0
ENSNBRG00000001095	0	0
ENSNBRG00000001096	0	0
ENSNBRG00000001097	23	46
ENSNBRG00000001098	9	16
ENSNBRG00000001099	2	34
ENSNBRG00000001100	0	0
ENSNBRG00000001101	0	0
ENSNBRG00000001102	0	0
ENSNBRG00000001103	0	0
ENSNBRG00000001104	0	0
ENSNBRG00000001105	0	0
ENSNBRG00000001106	26	68
ENSNBRG00000001107	0	0
ENSNBRG00000001108	0	0
ENSNBRG00000001109	0	0
ENSNBRG00000001110	78	112
ENSNBRG00000001111	0	0
ENSNBRG00000001112	0	0
ENSNBRG00000001113	0	0
ENSNBRG00000001114	0	0
ENSNBRG00000001115	0	0
ENSNBRG00000001116	0	0
ENSNBRG00000001117	0	0
ENSNBRG00000001118	0	0
ENSNBRG00000001119	0	0
ENSNBRG00000001120	0	0
ENSNBRG00000001121	0	0
ENSNBRG00000001122	27	42
ENSNBRG00000001123	0	0
ENSNBRG00000001124	0	0
ENSNBRG00000001125	0	0
ENSNBRG00000001126	30	51
ENSNBRG00000001127	0	0
ENSNBRG00000001128	0	0
ENSNBRG00000001129	0	0
ENSNBRG00000001130	0	0
ENSNBRG00000001131	0	0
ENSNBRG00000001132	0	0
ENSNBRG00000001133	0	0
ENSNBRG00000001134	0	0
ENSNBRG00000001135	0	0
ENSNBRG00000001136	10	19
ENSNBRG00000001137	0	0
ENSNBRG00000001138	0	0
ENSNBRG00000001139	0	0
ENSNBRG00000001140	0	0
ENSNBRG00000001141	0	0
ENSNBRG00000001142	0	0
ENSNBRG00000001143	0	0
ENSNBRG00000001144	0	0
ENSNBRG00000001145	0	0
ENSNBRG00000001146	0	0
ENSNBRG00000001147	0	0
ENSNBRG00000001148	6	26
ENSNBRG00000001149	0	0
ENSNBRG00000001150	0	0
ENSNBRG00000001151	0	0
ENSNBRG00000001152	0	0
ENSNBRG00000001153	0	0
ENSNBRG00000001154	0	0
ENSNBRG00000001155	0	0
ENSNBRG00000001156	0	0
ENSNBRG00000001157	0	0
ENSNBRG00000001158	0	0
ENSNBRG00000001159	0	0
ENSNBRG00000001160	0	0
ENSNBRG00000001161	0	0
ENSNBRG00000001162	0	0
ENSNBRG00000001163	0	0
ENSNBRG00000001164	0	0
ENSNBRG00000001165	0	0
ENSNBRG00000001166	0	0
ENSNBRG00000001167	0	0
ENSNBRG00000001168	0	0
ENSNBRG00000001169	0	0
ENSNBRG00000001170	0	0
ENSNBRG00000001171	0	0
ENSNBRG00000001172	0	0
ENSNBRG00000001173	38	39
ENSNBRG00000001174	0	0
ENSNBRG00000001175	0	0
ENSNBRG00000001176	0	0
ENSNBRG00000001177	0	0
ENSNBRG00000001178	0	0
ENSNBRG00000001179	0	0
ENSNBRG00000001180	0	0
ENSNBRG00000001181	0	0
ENSNBRG00000001182	0	0
ENSNBRG00000001183	0	0
ENSNBRG00000001184	0	0
ENSNBRG00000001185	0	0
ENSNBRG00000001186	0	0
ENSNBRG00000001187	0	0
ENSNBRG00000001188	0	0
ENSNBRG00000001189	0	0
ENSNBRG00000001190	30	65
ENSNBRG00000001191	0	0
ENSNBRG00000001192	0	0
ENSNBRG00000001193	0	0
ENSNBRG00000001194	0	0
ENSNBRG00000001195	0	0
ENSNBRG00000001196	0	0
ENSNBRG00000001197	0	0
ENSNBRG00000001198	27	32
ENSNBRG00000001199	0	0
ENSNBRG00000001200	223	258
ENSNBRG00000001201	0	0
ENSNBRG00000001202	0	0
ENSNBRG00000001203	0	0
ENSNBRG00000001204	0	0
ENSNBRG00000001205	0	0
ENSNBRG00000001206	0	0
ENSNBRG00000001207	0	0
ENSNBRG00000001208	0	0
ENSNBRG00000001209	0	0
ENSNBRG00000001210	0	0
ENSNBRG00000001211	0	0
ENSNBRG00000001212	0	0
ENSNBRG00000001213	0	0
ENSNBRG00000001214	26	36
ENSNBRG00000001215	23	59
ENSNBRG00000001216	0	0
ENSNBRG00000001217	0	0
ENSNBRG00000001218	0	0
ENSNBRG00000001219	0	0
ENSNBRG00000001220	0	0
ENSNBRG00000001221	0	0
ENSNBRG00000001222	0	0
ENSNBRG00000001223	38	51
ENSNBRG00000001224	0	0
ENSNBRG00000001225	36	49
ENSNBRG00000001226	0	0
ENSNBRG00000001227	0	0
ENSNBRG00000001228	0	0
ENSNBRG00000001229	0	0
ENSNBRG00000001230	0	0
ENSNBRG00000001231	0	0
ENSNBRG00000001232	0	0
ENSNBRG00000001233	0	0
ENSNBRG00000001234	0	0
ENSNBRG00000001235	0	0
ENSNBRG00000001236	0	0
ENSNBRG00000001237	0	0
ENSNBRG00000001238	0	0
ENSNBRG00000001239	0	0
ENSNBRG00000001240	0	0
ENSNBRG00000001241	40	56
ENSNBRG00000001242	0	0
ENSNBRG00000001243	21	51
ENSNBRG00000001244	0	0
ENSNBRG00000001245	0	0
ENSNBRG00000001246	0	0
ENSNBRG00000001247	0	0
ENSNBRG00000001248	0	0
ENSNBRG00000001249	0	0
ENSNBRG00000001250	0	0
ENSNBRG00000001251	0	0
ENSNBRG00000001252	0	0
ENSNBRG00000001253	0	0
ENSNBRG00000001254	0	0
ENSNBRG00000001255	0	0
ENSNBRG00000001256	0	0
ENSNBRG00000001257	0	0
ENSNBRG00000001258	0	0
ENSNBRG00000001259	0	0
ENSNBRG00000001260	63	87
ENSNBRG00000001261	0	0
ENSNBRG00000001262	0	0
ENSNBRG00000001263	0	0
ENSNBRG00000001264	0	0
ENSNBRG00000001265	0	0
ENSNBRG00000001266	0	0
ENSNBRG00000001267	0	0
ENSNBRG00000001268	0	0
ENSNBRG00000001269	25	56
ENSNBRG00000001270	0	0
ENSNBRG00000001271	0	0
ENSNBRG00000001272	0	0
ENSNBRG00000001273	0	0
ENSNBRG00000001274	0	0
ENSNBRG00000001275	0	0
ENSNBRG00000001276	0	0
ENSNBRG00000001277	0	0
ENSNBRG00000001278	0	0
ENSNBRG00000001279	0	0
ENSNBRG00000001280	6	48
ENSNBRG00000001281	0	0
ENSNBRG00000001282	0	0
ENSNBRG00000001283	0	0
ENSNBRG00000001284	0	0
ENSNBRG00000001285	0	0
ENSNBRG00000001286	0	0
ENSNBRG00000001287	0	0
ENSNBRG00000001288	0	0
ENSNBRG00000001289	0	0
ENSNBRG00000001290	0	0
ENSNBRG00000001291	0	0
ENSNBRG00000001292	0	0
ENSNBRG00000001293	0	0
ENSNBRG00000001294	0	0
ENSNBRG00000001295	0	0
ENSNBRG00000001296	0	0
ENSNBRG00000001297	0	0
ENSNBRG00000001298	0	0
ENSNBRG00000001299	0	0
ENSNBRG00000001300	17	49
ENSNBRG00000001301	0	0
ENSNBRG00000001302	0	0
ENSNBRG00000001303	0	0
ENSNBRG00000001304	0	0
ENSNBRG00000001305	0	0
ENSNBRG00000001306	0	0
ENSNBRG00000001307	0	0
ENSNBRG00000001308	0	0
ENSNBRG00000001309	0	0
ENSNBRG00000001310	0	0
ENSNBRG00000001311	0	0
ENSNBRG00000001312	0	0
ENSNBRG00000001313	0	0
ENSNBRG00000001314	0	0
ENSNBRG00000001315	0	0
ENSNBRG00000001316	0	0
ENSNBRG00000001317	0	0
ENSNBRG00000001318	0	0
ENSNBRG00000001319	0	0
ENSNBRG00000001320	0	0
ENSNBRG00000001321	0	0
ENSNBRG00000001322	0	0
ENSNBRG00000001323	1	43
ENSNBRG00000001324	0	0
ENSNBRG00000001325	0	0
ENSNBRG00000001326	0	0
ENSNBRG00000001327	0	0
ENSNBRG00000001328	0	0
ENSNBRG00000001329	0	0
ENSNBRG00000001330	0	0
ENSNBRG00000001331	0	0
ENSNBRG00000001332	0	0
ENSNBRG00000001333	0	0
ENSNBRG00000001334	0	0
ENSNBRG00000001335	0	0
ENSNBRG00000001336	0	0
ENSNBRG00000001337	0	0
ENSNBRG00000001338	0	0
ENSNBRG00000001339	0	0
ENSNBRG00000001340	0	0
ENSNBRG00000001341	0	0
ENSNBRG00000001342	0	0
ENSNBRG00000001343	0	0
ENSNBRG00000001344	0	0
ENSNBRG00000001345	0	0
ENSNBRG00000001346	0	0
ENSNBRG00000001347	0	0
ENSNBRG00000001348	0	0
ENSNBRG00000001349	0	0
ENSNBRG00000001350	18	41
ENSNBRG00000001351	0	0
ENSNBRG00000001352	0	0
ENSNBRG00000001353	0	0
ENSNBRG00000001354	0	0
ENSNBRG00000001355	0	0
ENSNBRG00000001356	0	0
ENSNBRG00000001357	0	0
ENSNBRG00000001358	0	0
ENSNBRG00000001359	0	0
ENSNBRG00000001360	0	0
ENSNBRG00000001361	0	0
ENSNBRG00000001362	0	0
ENSNBRG00000001363	0	0
ENSNBRG00000001364	0	0
ENSNBRG00000001365	0	0
ENSNBRG00000001366	0	0
ENSNBRG00000001367	0	0
ENSNBRG00000001368	0	0
ENSNBRG00000001369	0	0
ENSNBRG00000001370	0	0
ENSNBRG00000001371	0	0
ENSNBRG00000001372	0	0
ENSNBRG00000001373	0	0
ENSNBRG00000001374	0	0
ENSNBRG00000001375	0	0
ENSNBRG00000001376	0	0
ENSNBRG00000001377	9	51
ENSNBRG00000001378	0	0
ENSNBRG00000001379	0	0
ENSNBRG00000001380	0	0
ENSNBRG00000001381	0	0
ENSNBRG00000001382	0	0
ENSNBRG00000001383	0	0
ENSNBRG00000001384	0	0
ENSNBRG00000001385	0	0
ENSNBRG00000001386	0	0
ENSNBRG00000001387	0	0
ENSNBRG00000001388	0	0
ENSNBRG00000001389	0	0
ENSNBRG00000001390	0	0
ENSNBRG00000001391	0	0
ENSNBRG00000001392	0	0
ENSNBRG00000001393	0	0
ENSNBRG00000001394	0	0
ENSNBRG00000001395	0	0
ENSNBRG00000001396	0	0
ENSNBRG00000001397	3	33
ENSNBRG00000001398	0	0
ENSNBRG00000001399	367	402
ENSNBRG00000001400	0	0
ENSNBRG00000001401	0	0
ENSNBRG00000001402	0	0
ENSNBRG00000001403	0	0
ENSNBRG00000001404	0	0
ENSNBRG00000001405	0	0
ENSNBRG00000001406	0	0
ENSNBRG00000001407	0	0
ENSNBRG00000001408	25	32
ENSNBRG00000001409	0	0
ENSNBRG00000001410	0	0
ENSNBRG00000001411	0	0
ENSNBRG00000001412	0	0
ENSNBRG00000001413	0	0
ENSNBRG00000001414	0	0
ENSNBRG00000001415	0	0
ENSNBRG00000001416	0	0
ENSNBRG00000001417	0	0
ENSNBRG00000001418	0	0
ENSNBRG00000001419	0	0
ENSNBRG00000001420	0	0
ENSNBRG00000001421	0	0
ENSNBRG00000001422	0	0
ENSNBRG00000001423	0	0
ENSNBRG00000001424	0	0
ENSNBRG00000001425	0	0
ENSNBRG00000001426	0	0
ENSNBRG00000001427	0	0
ENSNBRG00000001428	0	0
ENSNBRG00000001429	0	0
ENSNBRG00000001430	0	0
ENSNBRG00000001431	0	0
ENSNBRG00000001432	0	0
ENSNBRG00000001433	0	0
ENSNBRG00000001434	34	73
ENSNBRG00000001435	0	0
ENSNBRG00000001436	0	0
ENSNBRG00000001437	0	0
ENSNBRG00000001438	0	0
ENSNBRG00000001439	0	0
ENSNBRG00000001440	0	0
ENSNBRG00000001441	0	0
ENSNBRG00000001442	0	0
ENSNBRG00000001443	0	0
ENSNBRG00000001444	0	0
ENSNBRG00000001445	0	0
ENSNBRG00000001446	0	0
ENSNBRG00000001447	0	0
ENSNBRG00000001448	458	491
ENSNBRG00000001449	0	0
ENSNBRG00000001450	0	0
ENSNBRG00000001451	0	0
ENSNBRG00000001452	0	0
ENSNBRG00000001453	0	0
ENSNBRG00000001454	0	0
ENSNBRG00000001455	0	0
ENSNBRG00000001456	0	0
ENSNBRG00000001457	0	0
ENSNBRG00000001458	0	0
ENSNBRG00000001459	0	0
ENSNBRG00000001460	0	0
ENSNBRG00000001461	0	0
ENSNBRG00000001462	362	402
ENSNBRG00000001463	0	0
ENSNBRG00000001464	0	0
ENSNBRG00000001465	0	0
ENSNBRG00000001466	0	0
ENSNBRG00000001467	0	0
ENSNBRG00000001468	0	0
ENSNBRG00000001469	0	0
ENSNBRG00000001470	24	61
ENSNBRG00000001471	0	0
ENSNBRG00000001472	0	0
ENSNBRG00000001473	0	0
ENSNBRG00000001474	0	0
ENSNBRG00000001475	0	0
ENSNBRG00000001476	0	0
ENSNBRG00000001477	0	0
ENSNBRG00000001478	0	0
ENSNBRG00000001479	0	0
ENSNBRG00000001480	31	36
ENSNBRG00000001481	0	0
ENSNBRG00000001482	0	0
ENSNBRG00000001483	0	0
ENSNBRG00000001484	0	0
ENSNBRG00000001485	0	0
ENSNBRG00000001486	0	0
ENSNBRG00000001487	0	0
ENSNBRG00000001488	39	62
ENSNBRG00000001489	0	0
ENSNBRG00000001490	0	0
ENSNBRG00000001491	0	0
ENSNBRG00000001492	0	0
ENSNBRG00000001493	0	0
ENSNBRG00000001494	0	0
ENSNBRG00000001495	0	0
ENSNBRG00000001496	0	0
ENSNBRG00000001497	0	0
ENSNBRG00000001498	0	0
ENSNBRG00000001499	0	0
ENSNBRG00000001500	0	0
ENSNBRG00000001501	0	0
ENSNBRG00000001502	0	0
ENSNBRG00000001503	0	0
ENSNBRG00000001504	0	0
ENSNBRG00000001505	0	0
ENSNBRG00000001506	0	0
ENSNBRG00000001507	0	0
ENSNBRG00000001508	0	0
ENSNBRG00000001509	0	0
ENSNBRG00000001510	0	0
ENSNBRG00000001511	0	0
ENSNBRG00000001512	0	0
ENSNBRG00000001513	0	0
ENSNBRG00000001514	0	0
ENSNBRG00000001515	0	0
ENSNBRG00000001516	0	0
ENSNBRG00000001517	0	0
ENSNBRG00000001518	0	0
ENSNBRG00000001519	0	0
ENSNBRG00000001520	0	0
ENSNBRG00000001521	0	0
ENSNBRG00000001522	0	0
ENSNBRG00000001523	0	0
ENSNBRG00000001524	0	0
ENSNBRG00000001525	0	0
ENSNBRG00000001526	0	0
ENSNBRG00000001527	0	0
ENSNBRG00000001528	0	0
ENSNBRG00000001529	0	0
ENSNBRG00000001530	0	0
ENSNBRG00000001531	0	0
ENSNBRG00000001532	0	0
ENSNBRG00000001533	0	0
ENSNBRG00000001534	32	73
ENSNBRG00000001535	0	0
ENSNBRG00000001536	0	0
ENSNBRG00000001537	0	0
ENSNBRG00000001538	0	0
ENSNBRG00000001539	0	0
ENSNBRG00000001540	0	0
ENSNBRG00000001541	0	0
ENSNBRG00000001542	0	0
ENSNBRG00000001543	0	0
ENSNBRG00000001544	0	0
ENSNBRG00000001545	0	0
ENSNBRG00000001546	0	0
ENSNBRG00000001547	2	37
ENSNBRG00000001548	0	0
ENSNBRG00000001549	0	0
ENSNBRG00000001550	0	0
ENSNBRG00000001551	0	0
ENSNBRG00000001552	0	0
ENSNBRG00000001553	1	12
ENSNBRG00000001554	0	0
ENSNBRG00000001555	0	0
ENSNBRG00000001556	0	0
ENSNBRG00000001557	0	0
ENSNBRG00000001558	0	0
ENSNBRG00000001559	0	0
ENSNBRG00000001560	0	0
ENSNBRG00000001561	0	0
ENSNBRG00000001562	0	0
ENSNBRG00000001563	0	0
ENSNBRG00000001564	0	0
ENSNBRG00000001565	0	0
ENSNBRG00000001566	0	0
ENSNBRG00000001567	0	0
ENSNBRG00000001568	0	0
ENSNBRG00000001569	0	0
ENSNBRG00000001570	0	0
ENSNBRG00000001571	0	0
ENSNBRG00000001572	0	0
ENSNBRG00000001573	0	0
ENSNBRG00000001574	0	0
ENSNBRG00000001575	0	0
ENSNBRG00000001576	0	0
ENSNBRG00000001577	0	0
ENSNBRG00000001578	0	0
ENSNBRG00000001579	13	28
ENSNBRG00000001580	0	0
ENSNBRG00000001581	0	0
ENSNBRG00000001582	0	0
ENSNBRG00000001583	55	90
ENSNBRG00000001584	0	0
ENSNBRG00000001585	0	0
ENSNBRG00000001586	0	0
ENSNBRG00000001587	371	392
ENSNBRG00000001588	2	41
ENSNBRG00000001589	0	0
ENSNBRG00000001590	0	0
ENSNBRG00000001591	0	0
ENSNBRG00000001592	0	0
ENSNBRG00000001593	0	0
ENSNBRG00000001594	0	0
ENSNBRG00000001595	0	0
ENSNBRG00000001596	0	0
ENSNBRG00000001597	0	0
ENSNBRG00000001598	0	0
ENSNBRG00000001599	0	0
ENSNBRG00000001600	0	0
ENSNBRG00000001601	0	0
ENSNBRG00000001602	0	0
ENSNBRG00000001603	0	0
ENSNBRG00000001604	8	28
ENSNBRG00000001605	0	0
ENSNBRG00000001606	0	0
ENSNBRG00000001607	0	0
ENSNBRG00000001608	0	0
ENSNBRG00000001609	0	0
ENSNBRG00000001610	0	0
ENSNBRG00000001611	70	91
ENSNBRG00000001612	0	0
ENSNBRG00000001613	0	0
ENSNBRG00000001614	0	0
ENSNBRG00000001615	0	0
ENSNBRG00000001616	0	0
ENSNBRG00000001617	0	0
ENSNBRG00000001618	0	0
ENSNBRG00000001619	0	0
ENSNBRG00000001620	0	0
ENSNBRG00000001621	0	0
ENSNBRG00000001622	0	0
ENSNBRG00000001623	2	17
ENSNBRG00000001624	0	0
ENSNBRG00000001625	0	0
ENSNBRG00000001626	0	0
ENSNBRG00000001627	0	0
ENSNBRG00000001628	26	31
ENSNBRG00000001629	0	0
ENSNBRG00000001630	0	0
ENSNBRG00000001631	0	0
ENSNBRG00000001632	0	0
ENSNBRG00000001633	0	0
ENSNBRG00000001634	0	0
ENSNBRG00000001635	65	102
ENSNBRG00000001636	0	0
ENSNBRG00000001637	0	0
ENSNBRG00000001638	0	0
ENSNBRG00000001639	0	0
ENSNBRG00000001640	29	45
ENSNBRG00000001641	54	56
ENSNBRG00000001642	0	0
ENSNBRG00000001643	0	0
ENSNBRG00000001644	0	0
ENSNBRG00000001645	0	0
ENSNBRG00000001646	0	0
ENSNBRG00000001647	0	0
ENSNBRG00000001648	0	0
ENSNBRG00000001649	0	0
ENSNBRG00000001650	0	0
ENSNBRG00000001651	0	0
ENSNBRG00000001652	0	0
ENSNBRG00000001653	0	0
ENSNBRG00000001654	0	0
ENSNBRG00000001655	0	0
ENSNBRG00000001656	0	0
ENSNBRG00000001657	0	0
ENSNBRG00000001658	0	0
ENSNBRG00000001659	0	0
ENSNBRG00000001660	0	0
ENSNBRG00000001661	61	97
ENSNBRG00000001662	0	0
ENSNBRG00000001663	0	0
ENSNBRG00000001664	0	0
ENSNBRG00000001665	0	0
ENSNBRG00000001666	0	0
ENSNBRG00000001667	0	0
ENSNBRG00000001668	0	0
ENSNBRG00000001669	0	0
ENSNBRG00000001670	0	0
ENSNBRG00000001671	0	0
ENSNBRG00000001672	0	0
ENSNBRG00000001673	0	0
ENSNBRG00000001674	0	0
ENSNBRG00000001675	420	453
ENSNBRG00000001676	22	29
ENSNBRG00000001677	55	87
ENSNBRG00000001678	14	51
ENSNBRG00000001679	25	32
ENSNBRG00000001680	0	0
ENSNBRG00000001681	0	0
ENSNBRG00000001682	0	0
ENSNBRG00000001683	0	0
ENSNBRG00000001684	0	0
ENSNBRG00000001685	0	0
ENSNBRG00000001686	0	0
ENSNBRG00000001687	0	0
ENSNBRG00000001688	0	0
ENSNBRG00000001689	20	53
ENSNBRG00000001690	9	49
ENSNBRG00000001691	0	0
ENSNBRG00000001692	0	0
ENSNBRG00000001693	0	0
ENSNBRG00000001694	0	0
ENSNBRG00000001695	0	0
ENSNBRG00000001696	0	0
ENSNBRG00000001697	0	0
ENSNBRG00000001698	0	0
ENSNBRG00000001699	0	0
ENSNBRG00000001700	0	0
ENSNBRG00000001701	0	0
ENSNBRG00000001702	38	71
ENSNBRG00000001703	0	0
ENSNBRG00000001704	0	0
ENSNBRG00000001705	0	0
ENSNBRG00000001706	74	94
ENSNBRG00000001707	0	0
ENSNBRG00000001708	0	0
ENSNBRG00000001709	0	0
ENSNBRG00000001710	0	0
ENSNBRG00000001711	0	0
ENSNBRG00000001712	0	0
ENSNBRG00000001713	0	0
ENSNBRG00000001714	0	0
ENSNBRG00000001715	0	0
ENSNBRG00000001716	0	0
ENSNBRG00000001717	0	0
ENSNBRG00000001718	169	183
ENSNBRG00000001719	0	0
ENSNBRG00000001720	0	0
ENSNBRG00000001721	0	0
ENSNBRG00000001722	0	0
ENSNBRG00000001723	0	0
ENSNBRG00000001724	0	0
ENSNBRG00000001725	0	0
ENSNBRG00000001726	0	0
ENSNBRG00000001727	0	0
ENSNBRG00000001728	0	0
ENSNBRG00000001729	0	0
ENSNBRG00000001730	0	0
ENSNBRG00000001731	0	0
ENSNBRG00000001732	0	0
ENSNBRG00000001733	0	0
ENSNBRG00000001734	0	0
ENSNBRG00000001735	0	0
ENSNBRG00000001736	0	0
ENSNBRG00000001737	0	0
ENSNBRG00000001738	0	0
ENSNBRG00000001739	0	0
ENSNBRG00000001740	0	0
ENSNBRG00000001741	0	0
ENSNBRG00000001742	0	0
